strategy,date,equity
h2_nowcast_trends_monthly,2021-01-11,1.154388
h2_nowcast_trends_monthly,2021-01-12,1.109678
h2_nowcast_trends_monthly,2021-01-13,1.050823
h2_nowcast_trends_monthly,2021-01-14,1.068997
h2_nowcast_trends_monthly,2021-01-15,1.082457
h2_nowcast_trends_monthly,2021-01-18,1.08181
h2_nowcast_trends_monthly,2021-01-19,1.060347
h2_nowcast_trends_monthly,2021-01-20,1.02143
h2_nowcast_trends_monthly,2021-01-21,0.974832
h2_nowcast_trends_monthly,2021-01-22,0.985943
h2_nowcast_trends_monthly,2021-01-25,1.003208
h2_nowcast_trends_monthly,2021-01-26,1.014052
h2_nowcast_trends_monthly,2021-01-27,0.990439
h2_nowcast_trends_monthly,2021-01-28,0.989956
h2_nowcast_trends_monthly,2021-01-29,0.937964
h2_nowcast_trends_monthly,2021-02-01,0.939679
h2_nowcast_trends_monthly,2021-02-02,0.9378
h2_nowcast_trends_monthly,2021-02-03,0.9378
h2_nowcast_trends_monthly,2021-02-04,0.9378
h2_nowcast_trends_monthly,2021-02-05,0.9378
h2_nowcast_trends_monthly,2021-02-08,0.9378
h2_nowcast_trends_monthly,2021-02-09,0.9378
h2_nowcast_trends_monthly,2021-02-10,0.9378
h2_nowcast_trends_monthly,2021-02-11,0.9378
h2_nowcast_trends_monthly,2021-02-12,0.9378
h2_nowcast_trends_monthly,2021-02-15,0.9378
h2_nowcast_trends_monthly,2021-02-16,0.9378
h2_nowcast_trends_monthly,2021-02-17,0.9378
h2_nowcast_trends_monthly,2021-02-18,0.9378
h2_nowcast_trends_monthly,2021-02-19,0.9378
h2_nowcast_trends_monthly,2021-02-22,0.9378
h2_nowcast_trends_monthly,2021-02-23,0.9378
h2_nowcast_trends_monthly,2021-02-24,0.9378
h2_nowcast_trends_monthly,2021-02-25,0.9378
h2_nowcast_trends_monthly,2021-02-26,0.9378
h2_nowcast_trends_monthly,2021-03-01,0.9378
h2_nowcast_trends_monthly,2021-03-02,0.937522
h2_nowcast_trends_monthly,2021-03-03,0.962408
h2_nowcast_trends_monthly,2021-03-04,0.964974
h2_nowcast_trends_monthly,2021-03-05,0.968048
h2_nowcast_trends_monthly,2021-03-08,0.982199
h2_nowcast_trends_monthly,2021-03-09,0.98146
h2_nowcast_trends_monthly,2021-03-10,0.981182
h2_nowcast_trends_monthly,2021-03-11,0.993443
h2_nowcast_trends_monthly,2021-03-12,0.989023
h2_nowcast_trends_monthly,2021-03-15,0.988781
h2_nowcast_trends_monthly,2021-03-16,0.98613
h2_nowcast_trends_monthly,2021-03-17,0.98992
h2_nowcast_trends_monthly,2021-03-18,0.99161
h2_nowcast_trends_monthly,2021-03-19,0.999169
h2_nowcast_trends_monthly,2021-03-22,0.993229
h2_nowcast_trends_monthly,2021-03-23,0.986848
h2_nowcast_trends_monthly,2021-03-24,0.991335
h2_nowcast_trends_monthly,2021-03-25,0.992115
h2_nowcast_trends_monthly,2021-03-26,0.984057
h2_nowcast_trends_monthly,2021-03-29,0.978819
h2_nowcast_trends_monthly,2021-03-30,0.970883
h2_nowcast_trends_monthly,2021-03-31,0.971887
h2_nowcast_trends_monthly,2021-04-01,0.970857
h2_nowcast_trends_monthly,2021-04-02,0.962015
h2_nowcast_trends_monthly,2021-04-05,0.95506
h2_nowcast_trends_monthly,2021-04-06,0.951585
h2_nowcast_trends_monthly,2021-04-07,0.959868
h2_nowcast_trends_monthly,2021-04-08,0.956437
h2_nowcast_trends_monthly,2021-04-09,0.953713
h2_nowcast_trends_monthly,2021-04-12,0.957872
h2_nowcast_trends_monthly,2021-04-13,0.96202
h2_nowcast_trends_monthly,2021-04-14,0.952455
h2_nowcast_trends_monthly,2021-04-15,0.959227
h2_nowcast_trends_monthly,2021-04-16,0.963667
h2_nowcast_trends_monthly,2021-04-19,0.963563
h2_nowcast_trends_monthly,2021-04-20,0.97052
h2_nowcast_trends_monthly,2021-04-21,0.973634
h2_nowcast_trends_monthly,2021-04-22,0.958373
h2_nowcast_trends_monthly,2021-04-23,0.959398
h2_nowcast_trends_monthly,2021-04-26,0.966904
h2_nowcast_trends_monthly,2021-04-27,0.968047
h2_nowcast_trends_monthly,2021-04-28,0.977969
h2_nowcast_trends_monthly,2021-04-29,0.981912
h2_nowcast_trends_monthly,2021-04-30,0.987516
h2_nowcast_trends_monthly,2021-05-03,0.981563
h2_nowcast_trends_monthly,2021-05-04,0.981396
h2_nowcast_trends_monthly,2021-05-05,0.979886
h2_nowcast_trends_monthly,2021-05-06,0.980721
h2_nowcast_trends_monthly,2021-05-07,0.978403
h2_nowcast_trends_monthly,2021-05-10,0.974774
h2_nowcast_trends_monthly,2021-05-11,0.985709
h2_nowcast_trends_monthly,2021-05-12,0.978415
h2_nowcast_trends_monthly,2021-05-13,0.978762
h2_nowcast_trends_monthly,2021-05-14,0.973787
h2_nowcast_trends_monthly,2021-05-17,0.97125
h2_nowcast_trends_monthly,2021-05-18,0.966843
h2_nowcast_trends_monthly,2021-05-19,0.962382
h2_nowcast_trends_monthly,2021-05-20,0.969538
h2_nowcast_trends_monthly,2021-05-21,0.964007
h2_nowcast_trends_monthly,2021-05-24,0.961054
h2_nowcast_trends_monthly,2021-05-25,0.962414
h2_nowcast_trends_monthly,2021-05-26,0.964474
h2_nowcast_trends_monthly,2021-05-27,0.96641
h2_nowcast_trends_monthly,2021-05-28,0.974062
h2_nowcast_trends_monthly,2021-05-31,0.974513
h2_nowcast_trends_monthly,2021-06-01,0.979701
h2_nowcast_trends_monthly,2021-06-02,0.991826
h2_nowcast_trends_monthly,2021-06-03,0.983966
h2_nowcast_trends_monthly,2021-06-04,0.977192
h2_nowcast_trends_monthly,2021-06-07,0.976038
h2_nowcast_trends_monthly,2021-06-08,0.965648
h2_nowcast_trends_monthly,2021-06-09,0.965737
h2_nowcast_trends_monthly,2021-06-10,0.956917
h2_nowcast_trends_monthly,2021-06-11,0.960306
h2_nowcast_trends_monthly,2021-06-14,0.962185
h2_nowcast_trends_monthly,2021-06-15,0.964061
h2_nowcast_trends_monthly,2021-06-16,0.967446
h2_nowcast_trends_monthly,2021-06-17,0.959722
h2_nowcast_trends_monthly,2021-06-18,0.960055
h2_nowcast_trends_monthly,2021-06-21,0.959223
h2_nowcast_trends_monthly,2021-06-22,0.955393
h2_nowcast_trends_monthly,2021-06-23,0.957562
h2_nowcast_trends_monthly,2021-06-24,0.950568
h2_nowcast_trends_monthly,2021-06-25,0.940208
h2_nowcast_trends_monthly,2021-06-28,0.941887
h2_nowcast_trends_monthly,2021-06-29,0.94286
h2_nowcast_trends_monthly,2021-06-30,0.943101
h2_nowcast_trends_monthly,2021-07-01,0.945656
h2_nowcast_trends_monthly,2021-07-02,0.952498
h2_nowcast_trends_monthly,2021-07-05,0.949879
h2_nowcast_trends_monthly,2021-07-06,0.951775
h2_nowcast_trends_monthly,2021-07-07,0.933805
h2_nowcast_trends_monthly,2021-07-08,0.925715
h2_nowcast_trends_monthly,2021-07-09,0.929641
h2_nowcast_trends_monthly,2021-07-12,0.925641
h2_nowcast_trends_monthly,2021-07-13,0.935272
h2_nowcast_trends_monthly,2021-07-14,0.925364
h2_nowcast_trends_monthly,2021-07-15,0.924267
h2_nowcast_trends_monthly,2021-07-16,0.935299
h2_nowcast_trends_monthly,2021-07-19,0.928628
h2_nowcast_trends_monthly,2021-07-20,0.917923
h2_nowcast_trends_monthly,2021-07-21,0.92203
h2_nowcast_trends_monthly,2021-07-22,0.925479
h2_nowcast_trends_monthly,2021-07-23,0.922082
h2_nowcast_trends_monthly,2021-07-26,0.931232
h2_nowcast_trends_monthly,2021-07-27,0.924562
h2_nowcast_trends_monthly,2021-07-28,0.927729
h2_nowcast_trends_monthly,2021-07-29,0.928232
h2_nowcast_trends_monthly,2021-07-30,0.920033
h2_nowcast_trends_monthly,2021-08-02,0.928732
h2_nowcast_trends_monthly,2021-08-03,0.933149
h2_nowcast_trends_monthly,2021-08-04,0.929747
h2_nowcast_trends_monthly,2021-08-05,0.936069
h2_nowcast_trends_monthly,2021-08-06,0.924983
h2_nowcast_trends_monthly,2021-08-09,0.928702
h2_nowcast_trends_monthly,2021-08-10,0.937865
h2_nowcast_trends_monthly,2021-08-11,0.933357
h2_nowcast_trends_monthly,2021-08-12,0.935612
h2_nowcast_trends_monthly,2021-08-13,0.936518
h2_nowcast_trends_monthly,2021-08-16,0.949843
h2_nowcast_trends_monthly,2021-08-17,0.954366
h2_nowcast_trends_monthly,2021-08-18,0.956911
h2_nowcast_trends_monthly,2021-08-19,0.952554
h2_nowcast_trends_monthly,2021-08-20,0.955118
h2_nowcast_trends_monthly,2021-08-23,0.957405
h2_nowcast_trends_monthly,2021-08-24,0.952707
h2_nowcast_trends_monthly,2021-08-25,0.954759
h2_nowcast_trends_monthly,2021-08-26,0.963069
h2_nowcast_trends_monthly,2021-08-27,0.960517
h2_nowcast_trends_monthly,2021-08-30,0.968749
h2_nowcast_trends_monthly,2021-08-31,0.964051
h2_nowcast_trends_monthly,2021-09-01,0.955617
h2_nowcast_trends_monthly,2021-09-02,0.955671
h2_nowcast_trends_monthly,2021-09-03,0.960316
h2_nowcast_trends_monthly,2021-09-06,0.951711
h2_nowcast_trends_monthly,2021-09-07,0.950824
h2_nowcast_trends_monthly,2021-09-08,0.951384
h2_nowcast_trends_monthly,2021-09-09,0.955625
h2_nowcast_trends_monthly,2021-09-10,0.958133
h2_nowcast_trends_monthly,2021-09-13,0.956809
h2_nowcast_trends_monthly,2021-09-14,0.96022
h2_nowcast_trends_monthly,2021-09-15,0.949669
h2_nowcast_trends_monthly,2021-09-16,0.957619
h2_nowcast_trends_monthly,2021-09-17,0.949235
h2_nowcast_trends_monthly,2021-09-20,0.947488
h2_nowcast_trends_monthly,2021-09-21,0.954048
h2_nowcast_trends_monthly,2021-09-22,0.956726
h2_nowcast_trends_monthly,2021-09-23,0.95874
h2_nowcast_trends_monthly,2021-09-24,0.956255
h2_nowcast_trends_monthly,2021-09-27,0.960998
h2_nowcast_trends_monthly,2021-09-28,0.969367
h2_nowcast_trends_monthly,2021-09-29,0.970736
h2_nowcast_trends_monthly,2021-09-30,0.971988
h2_nowcast_trends_monthly,2021-10-01,0.974764
h2_nowcast_trends_monthly,2021-10-04,0.983649
h2_nowcast_trends_monthly,2021-10-05,0.988386
h2_nowcast_trends_monthly,2021-10-06,1.004848
h2_nowcast_trends_monthly,2021-10-07,0.997129
h2_nowcast_trends_monthly,2021-10-08,1.003902
h2_nowcast_trends_monthly,2021-10-11,0.996389
h2_nowcast_trends_monthly,2021-10-12,1.000364
h2_nowcast_trends_monthly,2021-10-13,0.998323
h2_nowcast_trends_monthly,2021-10-14,0.988249
h2_nowcast_trends_monthly,2021-10-15,0.973718
h2_nowcast_trends_monthly,2021-10-18,0.981522
h2_nowcast_trends_monthly,2021-10-19,0.977448
h2_nowcast_trends_monthly,2021-10-20,0.982051
h2_nowcast_trends_monthly,2021-10-21,0.983064
h2_nowcast_trends_monthly,2021-10-22,0.981601
h2_nowcast_trends_monthly,2021-10-25,0.977394
h2_nowcast_trends_monthly,2021-10-26,0.96828
h2_nowcast_trends_monthly,2021-10-27,0.96445
h2_nowcast_trends_monthly,2021-10-28,0.963293
h2_nowcast_trends_monthly,2021-10-29,0.96732
h2_nowcast_trends_monthly,2021-11-01,0.954801
h2_nowcast_trends_monthly,2021-11-02,0.956735
h2_nowcast_trends_monthly,2021-11-03,0.953486
h2_nowcast_trends_monthly,2021-11-04,0.967508
h2_nowcast_trends_monthly,2021-11-05,0.961664
h2_nowcast_trends_monthly,2021-11-08,0.970311
h2_nowcast_trends_monthly,2021-11-09,0.962126
h2_nowcast_trends_monthly,2021-11-10,0.959442
h2_nowcast_trends_monthly,2021-11-11,0.956801
h2_nowcast_trends_monthly,2021-11-12,0.954761
h2_nowcast_trends_monthly,2021-11-15,0.95219
h2_nowcast_trends_monthly,2021-11-16,0.946934
h2_nowcast_trends_monthly,2021-11-17,0.940312
h2_nowcast_trends_monthly,2021-11-18,0.942146
h2_nowcast_trends_monthly,2021-11-19,0.941593
h2_nowcast_trends_monthly,2021-11-22,0.936631
h2_nowcast_trends_monthly,2021-11-23,0.938305
h2_nowcast_trends_monthly,2021-11-24,0.94178
h2_nowcast_trends_monthly,2021-11-25,0.955033
h2_nowcast_trends_monthly,2021-11-26,0.959751
h2_nowcast_trends_monthly,2021-11-29,0.950826
h2_nowcast_trends_monthly,2021-11-30,0.949179
h2_nowcast_trends_monthly,2021-12-01,0.954819
h2_nowcast_trends_monthly,2021-12-02,0.95169
h2_nowcast_trends_monthly,2021-12-03,0.955533
h2_nowcast_trends_monthly,2021-12-06,0.956436
h2_nowcast_trends_monthly,2021-12-07,0.954733
h2_nowcast_trends_monthly,2021-12-08,0.945644
h2_nowcast_trends_monthly,2021-12-09,0.946895
h2_nowcast_trends_monthly,2021-12-10,0.950432
h2_nowcast_trends_monthly,2021-12-13,0.947372
h2_nowcast_trends_monthly,2021-12-14,0.961414
h2_nowcast_trends_monthly,2021-12-15,0.965515
h2_nowcast_trends_monthly,2021-12-16,0.963186
h2_nowcast_trends_monthly,2021-12-17,0.967645
h2_nowcast_trends_monthly,2021-12-20,0.962389
h2_nowcast_trends_monthly,2021-12-21,0.959539
h2_nowcast_trends_monthly,2021-12-22,0.956541
h2_nowcast_trends_monthly,2021-12-23,0.956151
h2_nowcast_trends_monthly,2021-12-24,0.95733
h2_nowcast_trends_monthly,2021-12-27,0.950939
h2_nowcast_trends_monthly,2021-12-28,0.94806
h2_nowcast_trends_monthly,2021-12-29,0.953629
h2_nowcast_trends_monthly,2021-12-30,0.950906
h2_nowcast_trends_monthly,2021-12-31,0.949357
h2_nowcast_trends_monthly,2022-01-03,0.947458
h2_nowcast_trends_monthly,2022-01-04,0.947458
h2_nowcast_trends_monthly,2022-01-05,0.947458
h2_nowcast_trends_monthly,2022-01-06,0.947458
h2_nowcast_trends_monthly,2022-01-07,0.947458
h2_nowcast_trends_monthly,2022-01-10,0.947458
h2_nowcast_trends_monthly,2022-01-11,0.947458
h2_nowcast_trends_monthly,2022-01-12,0.947458
h2_nowcast_trends_monthly,2022-01-13,0.947458
h2_nowcast_trends_monthly,2022-01-14,0.947458
h2_nowcast_trends_monthly,2022-01-17,0.947458
h2_nowcast_trends_monthly,2022-01-18,0.947458
h2_nowcast_trends_monthly,2022-01-19,0.947458
h2_nowcast_trends_monthly,2022-01-20,0.947458
h2_nowcast_trends_monthly,2022-01-21,0.947458
h2_nowcast_trends_monthly,2022-01-24,0.947458
h2_nowcast_trends_monthly,2022-01-25,0.947458
h2_nowcast_trends_monthly,2022-01-26,0.947458
h2_nowcast_trends_monthly,2022-01-27,0.947458
h2_nowcast_trends_monthly,2022-01-28,0.947458
h2_nowcast_trends_monthly,2022-01-31,0.947458
h2_nowcast_trends_monthly,2022-02-01,0.947458
h2_nowcast_trends_monthly,2022-02-02,0.947458
h2_nowcast_trends_monthly,2022-02-03,0.947458
h2_nowcast_trends_monthly,2022-02-04,0.947458
h2_nowcast_trends_monthly,2022-02-07,0.947458
h2_nowcast_trends_monthly,2022-02-08,0.947458
h2_nowcast_trends_monthly,2022-02-09,0.947458
h2_nowcast_trends_monthly,2022-02-10,0.947458
h2_nowcast_trends_monthly,2022-02-11,0.947458
h2_nowcast_trends_monthly,2022-02-14,0.947458
h2_nowcast_trends_monthly,2022-02-15,0.947458
h2_nowcast_trends_monthly,2022-02-16,0.947458
h2_nowcast_trends_monthly,2022-02-17,0.947458
h2_nowcast_trends_monthly,2022-02-18,0.947458
h2_nowcast_trends_monthly,2022-02-21,0.947458
h2_nowcast_trends_monthly,2022-02-22,0.947458
h2_nowcast_trends_monthly,2022-02-23,0.947458
h2_nowcast_trends_monthly,2022-02-24,0.947458
h2_nowcast_trends_monthly,2022-02-25,0.947458
h2_nowcast_trends_monthly,2022-02-28,0.947458
h2_nowcast_trends_monthly,2022-03-01,0.947458
h2_nowcast_trends_monthly,2022-03-02,0.947458
h2_nowcast_trends_monthly,2022-03-03,0.947458
h2_nowcast_trends_monthly,2022-03-04,0.947458
h2_nowcast_trends_monthly,2022-03-07,0.947458
h2_nowcast_trends_monthly,2022-03-08,0.947458
h2_nowcast_trends_monthly,2022-03-09,0.947458
h2_nowcast_trends_monthly,2022-03-10,0.947458
h2_nowcast_trends_monthly,2022-03-11,0.947458
h2_nowcast_trends_monthly,2022-03-14,0.947458
h2_nowcast_trends_monthly,2022-03-15,0.947458
h2_nowcast_trends_monthly,2022-03-16,0.947458
h2_nowcast_trends_monthly,2022-03-17,0.947458
h2_nowcast_trends_monthly,2022-03-18,0.947458
h2_nowcast_trends_monthly,2022-03-21,0.947458
h2_nowcast_trends_monthly,2022-03-22,0.947458
h2_nowcast_trends_monthly,2022-03-23,0.947458
h2_nowcast_trends_monthly,2022-03-24,0.947458
h2_nowcast_trends_monthly,2022-03-25,0.947458
h2_nowcast_trends_monthly,2022-03-28,0.947458
h2_nowcast_trends_monthly,2022-03-29,0.947458
h2_nowcast_trends_monthly,2022-03-30,0.947458
h2_nowcast_trends_monthly,2022-03-31,0.947458
h2_nowcast_trends_monthly,2022-04-01,0.947458
h2_nowcast_trends_monthly,2022-04-04,0.939895
h2_nowcast_trends_monthly,2022-04-05,0.941329
h2_nowcast_trends_monthly,2022-04-06,0.941845
h2_nowcast_trends_monthly,2022-04-07,0.937537
h2_nowcast_trends_monthly,2022-04-08,0.939464
h2_nowcast_trends_monthly,2022-04-11,0.940689
h2_nowcast_trends_monthly,2022-04-12,0.941573
h2_nowcast_trends_monthly,2022-04-13,0.937527
h2_nowcast_trends_monthly,2022-04-14,0.938132
h2_nowcast_trends_monthly,2022-04-15,0.938277
h2_nowcast_trends_monthly,2022-04-18,0.945274
h2_nowcast_trends_monthly,2022-04-19,0.959751
h2_nowcast_trends_monthly,2022-04-20,0.966525
h2_nowcast_trends_monthly,2022-04-21,0.969395
h2_nowcast_trends_monthly,2022-04-22,0.974887
h2_nowcast_trends_monthly,2022-04-25,0.968289
h2_nowcast_trends_monthly,2022-04-26,0.967569
h2_nowcast_trends_monthly,2022-04-27,0.962307
h2_nowcast_trends_monthly,2022-04-28,0.968911
h2_nowcast_trends_monthly,2022-04-29,0.971494
h2_nowcast_trends_monthly,2022-05-02,0.973776
h2_nowcast_trends_monthly,2022-05-03,0.971033
h2_nowcast_trends_monthly,2022-05-04,0.966576
h2_nowcast_trends_monthly,2022-05-05,0.968639
h2_nowcast_trends_monthly,2022-05-06,0.97063
h2_nowcast_trends_monthly,2022-05-09,0.9689
h2_nowcast_trends_monthly,2022-05-10,0.96682
h2_nowcast_trends_monthly,2022-05-11,0.964896
h2_nowcast_trends_monthly,2022-05-12,0.972018
h2_nowcast_trends_monthly,2022-05-13,0.978756
h2_nowcast_trends_monthly,2022-05-16,0.974557
h2_nowcast_trends_monthly,2022-05-17,0.980962
h2_nowcast_trends_monthly,2022-05-18,0.982541
h2_nowcast_trends_monthly,2022-05-19,0.98564
h2_nowcast_trends_monthly,2022-05-20,0.9885
h2_nowcast_trends_monthly,2022-05-23,0.984641
h2_nowcast_trends_monthly,2022-05-24,0.984398
h2_nowcast_trends_monthly,2022-05-25,0.993058
h2_nowcast_trends_monthly,2022-05-26,0.989511
h2_nowcast_trends_monthly,2022-05-27,0.989556
h2_nowcast_trends_monthly,2022-05-30,0.992173
h2_nowcast_trends_monthly,2022-05-31,0.991534
h2_nowcast_trends_monthly,2022-06-01,0.996242
h2_nowcast_trends_monthly,2022-06-02,0.999301
h2_nowcast_trends_monthly,2022-06-03,1.000785
h2_nowcast_trends_monthly,2022-06-06,0.998289
h2_nowcast_trends_monthly,2022-06-07,1.006171
h2_nowcast_trends_monthly,2022-06-08,1.004326
h2_nowcast_trends_monthly,2022-06-09,1.025326
h2_nowcast_trends_monthly,2022-06-10,1.032865
h2_nowcast_trends_monthly,2022-06-13,1.03113
h2_nowcast_trends_monthly,2022-06-14,1.036517
h2_nowcast_trends_monthly,2022-06-15,1.039165
h2_nowcast_trends_monthly,2022-06-16,1.046105
h2_nowcast_trends_monthly,2022-06-17,1.046755
h2_nowcast_trends_monthly,2022-06-20,1.036614
h2_nowcast_trends_monthly,2022-06-21,1.033478
h2_nowcast_trends_monthly,2022-06-22,1.031503
h2_nowcast_trends_monthly,2022-06-23,1.026098
h2_nowcast_trends_monthly,2022-06-24,1.0246
h2_nowcast_trends_monthly,2022-06-27,1.021414
h2_nowcast_trends_monthly,2022-06-28,1.024625
h2_nowcast_trends_monthly,2022-06-29,1.031496
h2_nowcast_trends_monthly,2022-06-30,1.040091
h2_nowcast_trends_monthly,2022-07-01,1.033091
h2_nowcast_trends_monthly,2022-07-04,1.021691
h2_nowcast_trends_monthly,2022-07-05,1.024258
h2_nowcast_trends_monthly,2022-07-06,1.024854
h2_nowcast_trends_monthly,2022-07-07,1.021598
h2_nowcast_trends_monthly,2022-07-08,1.008645
h2_nowcast_trends_monthly,2022-07-11,0.988579
h2_nowcast_trends_monthly,2022-07-12,0.976879
h2_nowcast_trends_monthly,2022-07-13,0.957857
h2_nowcast_trends_monthly,2022-07-14,0.957648
h2_nowcast_trends_monthly,2022-07-15,0.948247
h2_nowcast_trends_monthly,2022-07-18,0.966255
h2_nowcast_trends_monthly,2022-07-19,0.957926
h2_nowcast_trends_monthly,2022-07-20,0.966168
h2_nowcast_trends_monthly,2022-07-21,0.964456
h2_nowcast_trends_monthly,2022-07-22,0.942249
h2_nowcast_trends_monthly,2022-07-25,0.954813
h2_nowcast_trends_monthly,2022-07-26,0.954924
h2_nowcast_trends_monthly,2022-07-27,0.932331
h2_nowcast_trends_monthly,2022-07-28,0.959628
h2_nowcast_trends_monthly,2022-07-29,0.971338
h2_nowcast_trends_monthly,2022-08-01,0.983118
h2_nowcast_trends_monthly,2022-08-02,0.983688
h2_nowcast_trends_monthly,2022-08-03,0.989335
h2_nowcast_trends_monthly,2022-08-04,1.003548
h2_nowcast_trends_monthly,2022-08-05,1.011643
h2_nowcast_trends_monthly,2022-08-08,1.012522
h2_nowcast_trends_monthly,2022-08-09,1.007603
h2_nowcast_trends_monthly,2022-08-10,1.011638
h2_nowcast_trends_monthly,2022-08-11,1.007674
h2_nowcast_trends_monthly,2022-08-12,1.030856
h2_nowcast_trends_monthly,2022-08-15,1.024513
h2_nowcast_trends_monthly,2022-08-16,1.008028
h2_nowcast_trends_monthly,2022-08-17,0.994409
h2_nowcast_trends_monthly,2022-08-18,0.986679
h2_nowcast_trends_monthly,2022-08-19,0.978573
h2_nowcast_trends_monthly,2022-08-22,0.957908
h2_nowcast_trends_monthly,2022-08-23,0.940311
h2_nowcast_trends_monthly,2022-08-24,0.938081
h2_nowcast_trends_monthly,2022-08-25,0.939038
h2_nowcast_trends_monthly,2022-08-26,0.936558
h2_nowcast_trends_monthly,2022-08-29,0.960019
h2_nowcast_trends_monthly,2022-08-30,0.969709
h2_nowcast_trends_monthly,2022-08-31,0.950024
h2_nowcast_trends_monthly,2022-09-01,0.968667
h2_nowcast_trends_monthly,2022-09-02,0.959337
h2_nowcast_trends_monthly,2022-09-05,0.944506
h2_nowcast_trends_monthly,2022-09-06,0.970012
h2_nowcast_trends_monthly,2022-09-07,0.945614
h2_nowcast_trends_monthly,2022-09-08,0.951186
h2_nowcast_trends_monthly,2022-09-09,0.966842
h2_nowcast_trends_monthly,2022-09-12,0.965921
h2_nowcast_trends_monthly,2022-09-13,0.956943
h2_nowcast_trends_monthly,2022-09-14,0.941302
h2_nowcast_trends_monthly,2022-09-15,0.930127
h2_nowcast_trends_monthly,2022-09-16,0.950325
h2_nowcast_trends_monthly,2022-09-19,0.935592
h2_nowcast_trends_monthly,2022-09-20,0.748813
h2_nowcast_trends_monthly,2022-09-21,0.82443
h2_nowcast_trends_monthly,2022-09-22,0.822175
h2_nowcast_trends_monthly,2022-09-23,0.850377
h2_nowcast_trends_monthly,2022-09-26,0.879605
h2_nowcast_trends_monthly,2022-09-27,0.848167
h2_nowcast_trends_monthly,2022-09-28,0.868088
h2_nowcast_trends_monthly,2022-09-29,0.817455
h2_nowcast_trends_monthly,2022-09-30,0.775423
h2_nowcast_trends_monthly,2022-10-03,0.77382
h2_nowcast_trends_monthly,2022-10-04,0.766341
h2_nowcast_trends_monthly,2022-10-05,0.740316
h2_nowcast_trends_monthly,2022-10-06,0.735344
h2_nowcast_trends_monthly,2022-10-07,0.7164
h2_nowcast_trends_monthly,2022-10-10,0.716772
h2_nowcast_trends_monthly,2022-10-11,0.713941
h2_nowcast_trends_monthly,2022-10-12,0.700775
h2_nowcast_trends_monthly,2022-10-13,0.699743
h2_nowcast_trends_monthly,2022-10-14,0.688593
h2_nowcast_trends_monthly,2022-10-17,0.68883
h2_nowcast_trends_monthly,2022-10-18,0.684278
h2_nowcast_trends_monthly,2022-10-19,0.682783
h2_nowcast_trends_monthly,2022-10-20,0.693666
h2_nowcast_trends_monthly,2022-10-21,0.684972
h2_nowcast_trends_monthly,2022-10-24,0.672822
h2_nowcast_trends_monthly,2022-10-25,0.681003
h2_nowcast_trends_monthly,2022-10-26,0.682179
h2_nowcast_trends_monthly,2022-10-27,0.688218
h2_nowcast_trends_monthly,2022-10-28,0.670377
h2_nowcast_trends_monthly,2022-10-31,0.677123
h2_nowcast_trends_monthly,2022-11-01,0.668376
h2_nowcast_trends_monthly,2022-11-02,0.667438
h2_nowcast_trends_monthly,2022-11-03,0.664889
h2_nowcast_trends_monthly,2022-11-04,0.691516
h2_nowcast_trends_monthly,2022-11-07,0.701831
h2_nowcast_trends_monthly,2022-11-08,0.74187
h2_nowcast_trends_monthly,2022-11-09,0.742596
h2_nowcast_trends_monthly,2022-11-10,0.733033
h2_nowcast_trends_monthly,2022-11-11,0.730532
h2_nowcast_trends_monthly,2022-11-14,0.731941
h2_nowcast_trends_monthly,2022-11-15,0.731982
h2_nowcast_trends_monthly,2022-11-16,0.730905
h2_nowcast_trends_monthly,2022-11-17,0.738023
h2_nowcast_trends_monthly,2022-11-18,0.737184
h2_nowcast_trends_monthly,2022-11-21,0.736615
h2_nowcast_trends_monthly,2022-11-22,0.741391
h2_nowcast_trends_monthly,2022-11-23,0.751868
h2_nowcast_trends_monthly,2022-11-24,0.74772
h2_nowcast_trends_monthly,2022-11-25,0.743383
h2_nowcast_trends_monthly,2022-11-28,0.731914
h2_nowcast_trends_monthly,2022-11-29,0.728809
h2_nowcast_trends_monthly,2022-11-30,0.723203
h2_nowcast_trends_monthly,2022-12-01,0.726181
h2_nowcast_trends_monthly,2022-12-02,0.72769
h2_nowcast_trends_monthly,2022-12-05,0.733093
h2_nowcast_trends_monthly,2022-12-06,0.736041
h2_nowcast_trends_monthly,2022-12-07,0.737946
h2_nowcast_trends_monthly,2022-12-08,0.73621
h2_nowcast_trends_monthly,2022-12-09,0.740542
h2_nowcast_trends_monthly,2022-12-12,0.739986
h2_nowcast_trends_monthly,2022-12-13,0.743949
h2_nowcast_trends_monthly,2022-12-14,0.752011
h2_nowcast_trends_monthly,2022-12-15,0.749773
h2_nowcast_trends_monthly,2022-12-16,0.744329
h2_nowcast_trends_monthly,2022-12-19,0.740229
h2_nowcast_trends_monthly,2022-12-20,0.730269
h2_nowcast_trends_monthly,2022-12-21,0.734297
h2_nowcast_trends_monthly,2022-12-22,0.731164
h2_nowcast_trends_monthly,2022-12-23,0.732453
h2_nowcast_trends_monthly,2022-12-26,0.736004
h2_nowcast_trends_monthly,2022-12-27,0.728359
h2_nowcast_trends_monthly,2022-12-28,0.72708
h2_nowcast_trends_monthly,2022-12-29,0.728934
h2_nowcast_trends_monthly,2022-12-30,0.725793
h2_nowcast_trends_monthly,2023-01-02,0.723551
h2_nowcast_trends_monthly,2023-01-03,0.737233
h2_nowcast_trends_monthly,2023-01-04,0.745567
