look_id,model,tagged_at
alexander-mcqueen|SS2016|058,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2016|059,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2016|060,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|001,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|002,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|003,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|004,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|005,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|006,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|007,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|008,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|009,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|010,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|011,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|012,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|013,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|014,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|015,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|016,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|017,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|018,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|019,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|020,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|021,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|022,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|023,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|024,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|025,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|026,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|027,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|028,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|029,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|030,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|031,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|032,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|033,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|034,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|035,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|036,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|037,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|038,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|039,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|040,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|041,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|042,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|043,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|044,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|045,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|046,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|047,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|048,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|049,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|050,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|051,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|052,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|053,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|054,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|055,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|056,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|057,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|058,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|059,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2017|060,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|001,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|002,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|003,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|004,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|005,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|006,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|007,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|008,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|009,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|010,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|011,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|012,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|013,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|014,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|015,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|016,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|017,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|018,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|019,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|020,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|021,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|022,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|023,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|024,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|025,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|026,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|027,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|028,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|029,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|030,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|031,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|032,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|033,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|034,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|035,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|036,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|037,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|038,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|039,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|040,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|041,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|042,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|043,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|044,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|045,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|046,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|047,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|048,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|049,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|050,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|051,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|052,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|053,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|054,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|055,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|056,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|057,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|058,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|059,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2018|060,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|001,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|002,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|003,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|004,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|005,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|006,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|007,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|008,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|009,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|010,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|011,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|012,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|013,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|014,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|015,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|016,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|017,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|018,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|019,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|020,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|021,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|022,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|023,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|024,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|025,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|026,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|027,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|028,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|029,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|030,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|031,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|032,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|033,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|034,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|035,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|036,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|037,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|038,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|039,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|040,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|041,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|042,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|043,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|044,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|045,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|046,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|047,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|048,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|049,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|050,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|051,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|052,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|053,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|054,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|055,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|056,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|057,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|058,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|059,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2019|060,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|001,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|002,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|003,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|004,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|005,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|006,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|007,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|008,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|009,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|010,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|011,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|012,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|013,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|014,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|015,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|016,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|017,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|018,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|019,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|020,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|021,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|022,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|023,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|024,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|025,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|026,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|027,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|028,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|029,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|030,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|031,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|032,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|033,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|034,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|035,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|036,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|037,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|038,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|039,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|040,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|041,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|042,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|043,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|044,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|045,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|046,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|047,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|048,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|049,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|050,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|051,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|052,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|053,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|054,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|055,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|056,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|057,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|058,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|059,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2020|060,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2021|001,pixtral-12b-2409,2026-07-03
alexander-mcqueen|SS2021|002,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|003,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|004,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|005,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|006,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|007,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|008,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|010,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|011,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|012,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|013,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|014,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|015,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|016,gemini-2.5-flash-lite,2026-07-03
alexander-mcqueen|SS2021|017,gemini-2.5-flash-lite,2026-07-03
