event_id,city,season,year,parent_ticker,ticker,brands_showing,n_brands_showing,fw_start_date,show_date,fw_end_date,local_index
E00292,paris,FW,2010,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2010-03-03,2010-03-03,2010-03-08,^FCHI
E00293,paris,FW,2010,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2010-03-03,2010-03-03,2010-03-08,^FCHI
E00294,paris,FW,2010,RMS.PA,RMS.PA,Hermès,1,2010-03-03,2010-03-03,2010-03-08,^FCHI
E00295,new_york,SS,2010,CPRI,CPRI,Michael Kors,1,2010-09-10,2010-09-10,2010-09-16,^GSPC
E00296,new_york,SS,2010,TPR,TPR,Coach,1,2010-09-10,2010-09-10,2010-09-16,^GSPC
E00297,new_york,SS,2010,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2010-09-10,2010-09-10,2010-09-16,^GSPC
E00298,new_york,SS,2010,RL,RL,Ralph Lauren,1,2010-09-10,2010-09-10,2010-09-16,^GSPC
E00299,london,SS,2010,BRBY.L,BRBY.L,Burberry,1,2010-09-17,2010-09-17,2010-09-22,^FTSE
E00300,milan,SS,2010,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00301,milan,SS,2010,1913.HK,1913.HK,Prada; Miu Miu,2,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00302,milan,SS,2010,BC.MI,BC.MI,Brunello Cucinelli,1,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00303,milan,SS,2010,MONC.MI,MONC.MI,Moncler,1,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00304,milan,SS,2010,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00305,milan,SS,2010,MC.PA,MC.PA,Fendi,1,2010-09-23,2010-09-23,2010-09-28,FTSEMIB.MI
E00306,paris,SS,2010,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2010-09-29,2010-09-29,2010-10-04,^FCHI
E00307,paris,SS,2010,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2010-09-29,2010-09-29,2010-10-04,^FCHI
E00308,paris,SS,2010,RMS.PA,RMS.PA,Hermès,1,2010-09-29,2010-09-29,2010-10-04,^FCHI
E00309,new_york,FW,2011,CPRI,CPRI,Michael Kors,1,2011-02-11,2011-02-11,2011-02-17,^GSPC
E00310,new_york,FW,2011,TPR,TPR,Coach,1,2011-02-11,2011-02-11,2011-02-17,^GSPC
E00311,new_york,FW,2011,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2011-02-11,2011-02-11,2011-02-17,^GSPC
E00312,new_york,FW,2011,RL,RL,Ralph Lauren,1,2011-02-11,2011-02-11,2011-02-17,^GSPC
E00313,london,FW,2011,BRBY.L,BRBY.L,Burberry,1,2011-02-18,2011-02-18,2011-02-23,^FTSE
E00314,milan,FW,2011,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00315,milan,FW,2011,1913.HK,1913.HK,Prada; Miu Miu,2,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00316,milan,FW,2011,BC.MI,BC.MI,Brunello Cucinelli,1,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00317,milan,FW,2011,MONC.MI,MONC.MI,Moncler,1,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00318,milan,FW,2011,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00319,milan,FW,2011,MC.PA,MC.PA,Fendi,1,2011-02-24,2011-02-24,2011-03-01,FTSEMIB.MI
E00320,paris,FW,2011,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2011-03-02,2011-03-02,2011-03-07,^FCHI
E00321,paris,FW,2011,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2011-03-02,2011-03-02,2011-03-07,^FCHI
