date,ticker,adj_close
2024-09-27,CROX,144.30999755859375
2024-09-30,CROX,144.80999755859375
2024-10-01,CROX,141.6300048828125
2024-10-02,CROX,140.8000030517578
2024-10-03,CROX,137.99000549316406
2024-10-04,CROX,141.92999267578125
2024-10-07,CROX,136.5399932861328
2024-10-08,CROX,135.61000061035156
2024-10-09,CROX,135.11000061035156
2024-10-10,CROX,136.74000549316406
2024-10-11,CROX,139.5500030517578
2024-10-14,CROX,139.42999267578125
2024-10-15,CROX,140.4499969482422
2024-10-16,CROX,137.5399932861328
2024-10-17,CROX,136.08999633789062
2024-10-18,CROX,139.39999389648438
2024-10-21,CROX,138.22999572753906
2024-10-22,CROX,132.35000610351562
2024-10-23,CROX,131.2899932861328
2024-10-24,CROX,129.99000549316406
2024-10-25,CROX,133.75
2024-10-28,CROX,138.0500030517578
2024-10-29,CROX,111.58000183105469
2024-10-30,CROX,109.0
2024-10-31,CROX,107.81999969482422
2024-11-01,CROX,106.20999908447266
2024-11-04,CROX,106.29000091552734
2024-11-05,CROX,105.22000122070312
2024-11-06,CROX,102.73999786376953
2024-11-07,CROX,101.86000061035156
2024-11-08,CROX,101.30000305175781
2024-11-11,CROX,102.8499984741211
2024-11-12,CROX,101.9800033569336
2024-11-13,CROX,98.95999908447266
2024-11-14,CROX,99.86000061035156
2024-11-15,CROX,97.77999877929688
2024-11-18,CROX,96.51000213623047
2024-11-19,CROX,97.9800033569336
2024-11-20,CROX,98.58999633789062
2024-11-21,CROX,101.80999755859375
2024-11-22,CROX,106.08000183105469
2024-11-25,CROX,108.52999877929688
2024-11-26,CROX,104.05999755859375
2024-11-27,CROX,105.5999984741211
2024-11-29,CROX,105.5999984741211
2024-12-02,CROX,109.68000030517578
2024-12-03,CROX,111.25
2024-12-04,CROX,113.27999877929688
2024-12-05,CROX,109.91000366210938
2024-12-06,CROX,109.75
2024-12-09,CROX,110.58999633789062
2024-12-10,CROX,111.44000244140625
2024-12-11,CROX,113.37000274658203
2024-12-12,CROX,112.94000244140625
2024-12-13,CROX,111.72000122070312
2024-12-16,CROX,108.95999908447266
2024-12-17,CROX,111.55000305175781
2024-12-18,CROX,106.8499984741211
2024-12-19,CROX,105.68000030517578
2024-12-20,CROX,111.86000061035156
2024-12-23,CROX,113.2699966430664
2024-12-24,CROX,112.27999877929688
2024-12-26,CROX,112.94999694824219
2024-12-27,CROX,110.72000122070312
2024-12-30,CROX,108.70999908447266
2024-12-31,CROX,109.52999877929688
2025-01-02,CROX,110.02999877929688
2025-01-03,CROX,110.80000305175781
2025-01-06,CROX,112.06999969482422
2025-01-07,CROX,111.05999755859375
2025-01-08,CROX,109.68000030517578
2025-01-10,CROX,110.04000091552734
2025-01-13,CROX,105.7699966430664
2025-01-14,CROX,105.12000274658203
2025-01-15,CROX,103.88999938964844
2025-01-16,CROX,102.66999816894531
2025-01-17,CROX,99.97000122070312
2025-01-21,CROX,103.30000305175781
2025-01-22,CROX,102.63999938964844
2025-01-23,CROX,105.05999755859375
2025-01-24,CROX,103.58999633789062
2025-01-27,CROX,102.41999816894531
2025-01-28,CROX,103.55999755859375
2025-01-29,CROX,104.7699966430664
2025-01-30,CROX,107.01000213623047
2025-01-31,CROX,102.06999969482422
2025-02-03,CROX,96.73999786376953
2025-02-04,CROX,97.27999877929688
2025-02-05,CROX,97.0
2025-02-06,CROX,95.5199966430664
2025-02-07,CROX,93.37000274658203
2025-02-10,CROX,90.76000213623047
2025-02-11,CROX,88.94999694824219
2025-02-12,CROX,88.83000183105469
2025-02-13,CROX,110.05000305175781
2025-02-14,CROX,108.43000030517578
2025-02-18,CROX,107.3499984741211
2025-02-19,CROX,110.94999694824219
2025-02-20,CROX,108.87999725341797
2025-02-21,CROX,107.5999984741211
2025-02-24,CROX,106.0999984741211
2025-02-25,CROX,103.1500015258789
2025-02-26,CROX,104.93000030517578
2025-02-27,CROX,100.86000061035156
2025-02-28,CROX,99.56999969482422
2025-03-03,CROX,100.37999725341797
2025-03-04,CROX,100.9800033569336
2025-03-05,CROX,103.8499984741211
2025-03-06,CROX,100.80999755859375
2025-03-07,CROX,99.83999633789062
2025-03-10,CROX,101.0999984741211
2025-03-11,CROX,98.31999969482422
2025-03-12,CROX,101.87999725341797
2025-03-13,CROX,100.0
2025-03-14,CROX,98.5999984741211
2025-03-17,CROX,103.87000274658203
2025-03-18,CROX,103.48999786376953
2025-03-19,CROX,106.9800033569336
2025-03-20,CROX,105.4800033569336
2025-03-21,CROX,104.58999633789062
2025-03-24,CROX,110.91999816894531
2025-03-25,CROX,112.58999633789062
2025-03-26,CROX,109.51000213623047
2025-03-27,CROX,110.58999633789062
2025-03-28,CROX,105.98999786376953
2025-03-31,CROX,106.19999694824219
2025-04-01,CROX,109.13999938964844
2025-04-02,CROX,111.54000091552734
2025-04-03,CROX,95.97000122070312
2025-04-04,CROX,100.6500015258789
2025-04-07,CROX,95.83000183105469
2025-04-08,CROX,89.31999969482422
2025-04-09,CROX,99.58999633789062
2025-04-10,CROX,95.5
2025-04-11,CROX,92.55999755859375
2025-04-14,CROX,90.80000305175781
2025-04-15,CROX,89.93000030517578
2025-04-16,CROX,88.66999816894531
2025-04-17,CROX,90.72000122070312
2025-04-21,CROX,89.45999908447266
2025-04-22,CROX,93.58999633789062
2025-04-23,CROX,95.80000305175781
2025-04-24,CROX,98.7300033569336
2025-04-25,CROX,97.68000030517578
2025-04-28,CROX,96.2300033569336
2025-04-29,CROX,96.0999984741211
2025-04-30,CROX,96.41999816894531
2025-05-01,CROX,94.72000122070312
2025-05-02,CROX,97.48999786376953
2025-05-05,CROX,100.79000091552734
2025-05-06,CROX,98.77999877929688
2025-05-07,CROX,100.76000213623047
2025-05-08,CROX,110.6500015258789
2025-05-09,CROX,109.7699966430664
2025-05-12,CROX,118.8499984741211
2025-05-13,CROX,120.26000213623047
2025-05-14,CROX,118.26000213623047
2025-05-15,CROX,117.2699966430664
2025-05-16,CROX,117.55000305175781
2025-05-19,CROX,114.7300033569336
2025-05-20,CROX,112.91000366210938
2025-05-21,CROX,112.81999969482422
2025-05-22,CROX,111.37999725341797
2025-05-23,CROX,108.29000091552734
2025-05-27,CROX,109.94999694824219
2025-05-28,CROX,106.87999725341797
2025-05-29,CROX,103.91000366210938
2025-05-30,CROX,102.0
2025-06-02,CROX,101.41999816894531
2025-06-03,CROX,102.16999816894531
2025-06-04,CROX,99.01000213623047
2025-06-05,CROX,100.16999816894531
2025-06-06,CROX,101.45999908447266
2025-06-09,CROX,102.23999786376953
2025-06-10,CROX,105.1500015258789
2025-06-11,CROX,104.29000091552734
2025-06-12,CROX,103.66000366210938
2025-06-13,CROX,97.48999786376953
2025-06-16,CROX,102.23999786376953
2025-06-17,CROX,101.0
2025-06-18,CROX,100.12999725341797
2025-06-20,CROX,98.5199966430664
2025-06-23,CROX,97.37000274658203
2025-06-24,CROX,99.12000274658203
2025-06-25,CROX,98.63999938964844
2025-06-26,CROX,100.05000305175781
2025-06-27,CROX,103.0199966430664
2025-06-30,CROX,101.27999877929688
2025-07-01,CROX,107.12999725341797
2025-07-02,CROX,106.73999786376953
2025-07-03,CROX,107.33999633789062
2025-07-07,CROX,106.3499984741211
2025-07-08,CROX,106.52999877929688
2025-07-09,CROX,104.75
2025-07-10,CROX,105.8499984741211
2025-07-11,CROX,103.75
2025-07-14,CROX,102.01000213623047
2025-07-15,CROX,99.72000122070312
2025-07-16,CROX,103.19999694824219
2025-07-17,CROX,106.62999725341797
2025-07-18,CROX,105.18000030517578
2025-07-21,CROX,103.63999938964844
2025-07-22,CROX,106.30999755859375
2025-07-23,CROX,108.79000091552734
2025-07-24,CROX,107.77999877929688
2025-07-25,CROX,106.75
2025-07-28,CROX,105.63999938964844
2025-07-29,CROX,104.30000305175781
2025-07-30,CROX,102.2300033569336
2025-07-31,CROX,99.7300033569336
2025-08-01,CROX,97.12999725341797
2025-08-04,CROX,100.36000061035156
2025-08-05,CROX,102.0
2025-08-06,CROX,105.12999725341797
2025-08-07,CROX,74.38999938964844
2025-08-08,CROX,75.23999786376953
2025-08-11,CROX,76.55999755859375
2025-08-12,CROX,77.9000015258789
2025-08-13,CROX,83.4000015258789
2025-08-14,CROX,84.02999877929688
2025-08-15,CROX,84.69999694824219
2025-08-18,CROX,82.87999725341797
2025-08-19,CROX,83.3499984741211
2025-08-20,CROX,83.72000122070312
2025-08-21,CROX,83.80999755859375
2025-08-22,CROX,86.55999755859375
2025-08-25,CROX,86.29000091552734
2025-08-26,CROX,85.47000122070312
2025-08-27,CROX,86.62999725341797
2025-08-28,CROX,86.29000091552734
2025-08-29,CROX,87.19999694824219
2025-09-02,CROX,90.37000274658203
2025-09-03,CROX,86.77999877929688
2025-09-04,CROX,89.0199966430664
2025-09-05,CROX,86.44999694824219
2025-09-08,CROX,87.19000244140625
2025-09-09,CROX,83.27999877929688
2025-09-10,CROX,81.16999816894531
2025-09-11,CROX,80.94999694824219
2025-09-12,CROX,77.43000030517578
2025-09-15,CROX,77.58000183105469
2025-09-16,CROX,78.98999786376953
2025-09-17,CROX,80.54000091552734
2025-09-18,CROX,80.36000061035156
2025-09-19,CROX,80.31999969482422
2025-09-22,CROX,77.13999938964844
2025-09-23,CROX,78.1500015258789
2025-09-24,CROX,77.48999786376953
2025-09-25,CROX,76.6500015258789
2025-09-26,CROX,81.7300033569336
2025-09-29,CROX,83.76000213623047
2025-09-30,CROX,83.55000305175781
2025-10-01,CROX,85.0
2025-10-02,CROX,86.19999694824219
2025-10-03,CROX,84.88999938964844
2025-10-06,CROX,80.63999938964844
2025-10-07,CROX,78.81999969482422
2025-10-08,CROX,81.0999984741211
2025-10-09,CROX,80.38999938964844
2025-10-10,CROX,76.69999694824219
2025-10-13,CROX,81.48999786376953
2025-10-14,CROX,83.9800033569336
2025-10-15,CROX,82.8499984741211
2025-10-16,CROX,83.1500015258789
2025-10-17,CROX,83.0
2025-10-20,CROX,82.33999633789062
2025-10-21,CROX,84.02999877929688
2025-10-22,CROX,83.47000122070312
2025-10-23,CROX,85.1500015258789
2025-10-24,CROX,82.81999969482422
2025-10-27,CROX,87.29000091552734
2025-10-28,CROX,86.73999786376953
2025-10-29,CROX,84.69000244140625
2025-10-30,CROX,82.54000091552734
2025-10-31,CROX,81.69000244140625
2025-11-03,CROX,81.16000366210938
2025-11-04,CROX,78.69999694824219
2025-11-05,CROX,80.2300033569336
2025-11-06,CROX,78.43000030517578
2025-11-07,CROX,78.8499984741211
2025-11-10,CROX,74.08999633789062
2025-11-11,CROX,75.0
2025-11-12,CROX,74.44999694824219
2025-11-13,CROX,74.18000030517578
2025-11-14,CROX,73.38999938964844
2025-11-17,CROX,77.1500015258789
2025-11-18,CROX,77.56999969482422
2025-11-19,CROX,79.16999816894531
2025-11-20,CROX,78.51000213623047
2025-11-21,CROX,81.44000244140625
2025-11-24,CROX,80.33000183105469
2025-11-25,CROX,83.06999969482422
2025-11-26,CROX,85.45999908447266
2025-11-28,CROX,84.9800033569336
2025-12-01,CROX,86.62999725341797
2025-12-02,CROX,85.25
2025-12-03,CROX,89.3499984741211
2025-12-04,CROX,88.23999786376953
2025-12-05,CROX,89.69999694824219
2025-12-08,CROX,86.20999908447266
2025-12-09,CROX,85.72000122070312
2025-12-10,CROX,87.16000366210938
2025-12-11,CROX,89.3499984741211
2025-12-12,CROX,89.91000366210938
2025-12-15,CROX,90.66000366210938
2025-12-16,CROX,91.6500015258789
2025-12-17,CROX,89.75
2025-12-18,CROX,89.45999908447266
2025-12-19,CROX,89.30999755859375
2025-12-22,CROX,88.9000015258789
2025-12-23,CROX,89.9800033569336
2025-12-24,CROX,90.61000061035156
2025-12-26,CROX,91.62999725341797
2025-12-29,CROX,85.94000244140625
2025-12-30,CROX,86.68000030517578
2025-12-31,CROX,85.5199966430664
2015-01-02,CT=F,59.58000183105469
2015-01-05,CT=F,60.709999084472656
2015-01-06,CT=F,60.20000076293945
2015-01-07,CT=F,60.43000030517578
2015-01-08,CT=F,60.560001373291016
2015-01-09,CT=F,60.7599983215332
2015-01-12,CT=F,59.72999954223633
2015-01-13,CT=F,60.150001525878906
2015-01-14,CT=F,58.97999954223633
2015-01-15,CT=F,59.4900016784668
2015-01-16,CT=F,59.22999954223633
2015-01-20,CT=F,57.790000915527344
2015-01-21,CT=F,58.0099983215332
2015-01-22,CT=F,57.7599983215332
2015-01-23,CT=F,57.29999923706055
2015-01-26,CT=F,58.619998931884766
2015-01-27,CT=F,58.779998779296875
2015-01-28,CT=F,59.439998626708984
2015-01-29,CT=F,59.56999969482422
2015-01-30,CT=F,59.36000061035156
2015-02-02,CT=F,59.88999938964844
2015-02-03,CT=F,61.45000076293945
2015-02-04,CT=F,61.22999954223633
2015-02-05,CT=F,61.790000915527344
2015-02-06,CT=F,61.59000015258789
2015-02-09,CT=F,62.29999923706055
2015-02-10,CT=F,62.5099983215332
2015-02-11,CT=F,62.02000045776367
2015-02-12,CT=F,62.47999954223633
2015-02-13,CT=F,62.70000076293945
2015-02-17,CT=F,63.79999923706055
2015-02-18,CT=F,64.62000274658203
2015-02-19,CT=F,64.44000244140625
2015-02-20,CT=F,64.66999816894531
2015-02-23,CT=F,64.75
2015-02-24,CT=F,64.76000213623047
2015-02-25,CT=F,65.5199966430664
2015-02-26,CT=F,65.16999816894531
2015-02-27,CT=F,64.7300033569336
2015-03-02,CT=F,64.62999725341797
2015-03-03,CT=F,63.72999954223633
2015-03-04,CT=F,63.61000061035156
2015-03-05,CT=F,63.209999084472656
2015-03-06,CT=F,62.95000076293945
2015-03-09,CT=F,61.91999816894531
2015-03-10,CT=F,60.869998931884766
2015-03-11,CT=F,60.33000183105469
2015-03-12,CT=F,61.220001220703125
2015-03-13,CT=F,60.5
2015-03-16,CT=F,60.4900016784668
2015-03-17,CT=F,60.209999084472656
2015-03-18,CT=F,62.47999954223633
2015-03-19,CT=F,62.95000076293945
2015-03-20,CT=F,62.81999969482422
2015-03-23,CT=F,64.05000305175781
2015-03-24,CT=F,63.90999984741211
2015-03-25,CT=F,63.15999984741211
2015-03-26,CT=F,63.08000183105469
2015-03-27,CT=F,63.54999923706055
2015-03-30,CT=F,62.52000045776367
2015-03-31,CT=F,63.099998474121094
2015-04-01,CT=F,62.58000183105469
2015-04-02,CT=F,63.689998626708984
2015-04-06,CT=F,65.33999633789062
2015-04-07,CT=F,66.41999816894531
2015-04-08,CT=F,66.7300033569336
2015-04-09,CT=F,66.22000122070312
2015-04-10,CT=F,65.05999755859375
2015-04-13,CT=F,65.12999725341797
2015-04-14,CT=F,64.69000244140625
2015-04-15,CT=F,64.58999633789062
2015-04-16,CT=F,64.01000213623047
2015-04-17,CT=F,63.290000915527344
2015-04-20,CT=F,63.040000915527344
2015-04-21,CT=F,62.630001068115234
2015-04-22,CT=F,62.4900016784668
2015-04-23,CT=F,64.58999633789062
2015-04-24,CT=F,66.5
2015-04-27,CT=F,66.38999938964844
2015-04-28,CT=F,66.62000274658203
2015-04-29,CT=F,67.31999969482422
2015-04-30,CT=F,68.12000274658203
2015-05-01,CT=F,66.8499984741211
2015-05-04,CT=F,66.91000366210938
2015-05-05,CT=F,66.98999786376953
2015-05-07,CT=F,65.52999877929688
2015-05-08,CT=F,66.16000366210938
2015-05-11,CT=F,65.38999938964844
2015-05-12,CT=F,65.0199966430664
2015-05-13,CT=F,65.7699966430664
2015-05-14,CT=F,66.52999877929688
2015-05-15,CT=F,66.83999633789062
2015-05-18,CT=F,64.91999816894531
2015-05-19,CT=F,64.3499984741211
2015-05-20,CT=F,64.1500015258789
2015-05-21,CT=F,63.72999954223633
2015-05-22,CT=F,63.29999923706055
2015-05-26,CT=F,63.310001373291016
2015-05-27,CT=F,63.04999923706055
2015-05-28,CT=F,64.33000183105469
2015-05-29,CT=F,64.3499984741211
2015-06-01,CT=F,63.75
2015-06-02,CT=F,63.599998474121094
2015-06-03,CT=F,65.23999786376953
2015-06-04,CT=F,65.12000274658203
2015-06-05,CT=F,64.01000213623047
2015-06-08,CT=F,64.80000305175781
2015-06-09,CT=F,64.55000305175781
2015-06-10,CT=F,64.88999938964844
2015-06-11,CT=F,63.529998779296875
2015-06-12,CT=F,64.06999969482422
2015-06-15,CT=F,63.209999084472656
2015-06-16,CT=F,64.43000030517578
2015-06-17,CT=F,63.880001068115234
2015-06-18,CT=F,64.08000183105469
2015-06-19,CT=F,63.31999969482422
2015-06-22,CT=F,64.02999877929688
2015-06-23,CT=F,63.58000183105469
2015-06-24,CT=F,63.7599983215332
2015-06-25,CT=F,64.87999725341797
2015-06-26,CT=F,67.16000366210938
2015-06-29,CT=F,66.80000305175781
2015-06-30,CT=F,67.51000213623047
2015-07-01,CT=F,66.08999633789062
2015-07-02,CT=F,66.36000061035156
2015-07-06,CT=F,66.43000030517578
2015-07-07,CT=F,65.52999877929688
2015-07-08,CT=F,64.58999633789062
2015-07-09,CT=F,64.83000183105469
2015-07-10,CT=F,65.51000213623047
2015-07-13,CT=F,65.7300033569336
2015-07-14,CT=F,66.16999816894531
2015-07-15,CT=F,65.31999969482422
2015-07-16,CT=F,65.30000305175781
2015-07-17,CT=F,65.87000274658203
2015-07-20,CT=F,65.8499984741211
2015-07-21,CT=F,65.4000015258789
2015-07-22,CT=F,65.63999938964844
2015-07-23,CT=F,65.91999816894531
2015-07-24,CT=F,65.83999633789062
2015-07-27,CT=F,64.30999755859375
2015-07-28,CT=F,64.37999725341797
2015-07-29,CT=F,63.88999938964844
2015-07-30,CT=F,63.65999984741211
2015-07-31,CT=F,64.01000213623047
2015-08-03,CT=F,65.36000061035156
2015-08-04,CT=F,64.91000366210938
2015-08-05,CT=F,64.75
2015-08-06,CT=F,63.5
2015-08-07,CT=F,62.77000045776367
2015-08-10,CT=F,63.119998931884766
2015-08-11,CT=F,62.709999084472656
2015-08-12,CT=F,65.70999908447266
2015-08-13,CT=F,67.1500015258789
2015-08-14,CT=F,67.16000366210938
2015-08-17,CT=F,67.9800033569336
2015-08-18,CT=F,67.93000030517578
2015-08-19,CT=F,67.36000061035156
2015-08-20,CT=F,67.66000366210938
2015-08-21,CT=F,67.63999938964844
2015-08-24,CT=F,64.63999938964844
2015-08-25,CT=F,63.7599983215332
2015-08-26,CT=F,62.560001373291016
2015-08-27,CT=F,63.83000183105469
2015-08-28,CT=F,63.75
2015-08-31,CT=F,63.7400016784668
2015-09-01,CT=F,63.58000183105469
2015-09-02,CT=F,63.18000030517578
2015-09-03,CT=F,63.119998931884766
2015-09-04,CT=F,63.06999969482422
2015-09-08,CT=F,63.290000915527344
2015-09-09,CT=F,63.31999969482422
2015-09-10,CT=F,63.47999954223633
2015-09-11,CT=F,64.08999633789062
2015-09-14,CT=F,63.5099983215332
2015-09-15,CT=F,62.81999969482422
2015-09-16,CT=F,62.380001068115234
2015-09-17,CT=F,61.83000183105469
2015-09-18,CT=F,59.849998474121094
2015-09-21,CT=F,59.75
2015-09-22,CT=F,58.72999954223633
2015-09-23,CT=F,58.70000076293945
2015-09-24,CT=F,59.040000915527344
2015-09-25,CT=F,59.63999938964844
2015-09-28,CT=F,59.79999923706055
2015-09-29,CT=F,60.04999923706055
2015-09-30,CT=F,59.4900016784668
2015-10-01,CT=F,59.650001525878906
2015-10-02,CT=F,59.20000076293945
2015-10-05,CT=F,60.93000030517578
2015-10-06,CT=F,61.13999938964844
2015-10-07,CT=F,61.939998626708984
2015-10-08,CT=F,61.61000061035156
2015-10-09,CT=F,61.61000061035156
2015-10-12,CT=F,61.689998626708984
2015-10-13,CT=F,63.86000061035156
2015-10-14,CT=F,63.7599983215332
2015-10-15,CT=F,63.439998626708984
2015-10-16,CT=F,63.849998474121094
2015-10-19,CT=F,63.2400016784668
2015-10-20,CT=F,63.779998779296875
2015-10-21,CT=F,64.2300033569336
2015-10-22,CT=F,62.52000045776367
2015-10-23,CT=F,62.7599983215332
2015-10-26,CT=F,62.130001068115234
2015-10-27,CT=F,62.34000015258789
2015-10-28,CT=F,62.66999816894531
2015-10-29,CT=F,62.31999969482422
2015-10-30,CT=F,63.31999969482422
2015-11-02,CT=F,63.290000915527344
2015-11-03,CT=F,62.56999969482422
2015-11-04,CT=F,61.939998626708984
2015-11-05,CT=F,61.95000076293945
2015-11-06,CT=F,61.65999984741211
2015-11-09,CT=F,61.900001525878906
2015-11-10,CT=F,61.93000030517578
2015-11-11,CT=F,62.18000030517578
2015-11-12,CT=F,61.84000015258789
2015-11-13,CT=F,61.68000030517578
2015-11-16,CT=F,61.7400016784668
2015-11-17,CT=F,61.529998779296875
2015-11-18,CT=F,61.52000045776367
2015-11-19,CT=F,61.58000183105469
2015-11-20,CT=F,60.040000915527344
2015-11-23,CT=F,60.15999984741211
2015-11-24,CT=F,60.599998474121094
2015-11-25,CT=F,61.97999954223633
2015-11-27,CT=F,62.630001068115234
2015-11-30,CT=F,61.29999923706055
2015-12-01,CT=F,62.20000076293945
2015-12-02,CT=F,62.11000061035156
2015-12-03,CT=F,61.86000061035156
2015-12-04,CT=F,63.22999954223633
2015-12-07,CT=F,62.400001525878906
2015-12-08,CT=F,62.27000045776367
2015-12-09,CT=F,64.80999755859375
2015-12-10,CT=F,63.77000045776367
2015-12-11,CT=F,63.709999084472656
2015-12-14,CT=F,63.380001068115234
2015-12-15,CT=F,63.310001373291016
2015-12-16,CT=F,63.25
2015-12-17,CT=F,62.9900016784668
2015-12-18,CT=F,63.689998626708984
2015-12-21,CT=F,63.31999969482422
2015-12-22,CT=F,63.15999984741211
2015-12-23,CT=F,62.77000045776367
2015-12-24,CT=F,63.65999984741211
2015-12-28,CT=F,63.970001220703125
2015-12-29,CT=F,63.869998931884766
2015-12-30,CT=F,63.970001220703125
2015-12-31,CT=F,63.279998779296875
2016-01-04,CT=F,62.61000061035156
2016-01-05,CT=F,62.68000030517578
2016-01-06,CT=F,62.0
2016-01-07,CT=F,61.43000030517578
2016-01-08,CT=F,61.400001525878906
2016-01-11,CT=F,61.5
2016-01-12,CT=F,61.59000015258789
2016-01-13,CT=F,62.13999938964844
2016-01-14,CT=F,61.900001525878906
2016-01-15,CT=F,61.40999984741211
2016-01-19,CT=F,62.470001220703125
2016-01-20,CT=F,61.970001220703125
2016-01-21,CT=F,62.09000015258789
2016-01-22,CT=F,62.45000076293945
2016-01-25,CT=F,61.599998474121094
2016-01-26,CT=F,61.40999984741211
2016-01-27,CT=F,60.86000061035156
2016-01-28,CT=F,61.36000061035156
2016-01-29,CT=F,61.130001068115234
2016-02-01,CT=F,61.790000915527344
2016-02-02,CT=F,62.29999923706055
2016-02-03,CT=F,61.939998626708984
2016-02-04,CT=F,60.22999954223633
2016-02-05,CT=F,59.970001220703125
2016-02-08,CT=F,59.599998474121094
2016-02-09,CT=F,58.63999938964844
2016-02-10,CT=F,58.880001068115234
2016-02-11,CT=F,58.41999816894531
2016-02-12,CT=F,58.900001525878906
2016-02-16,CT=F,59.849998474121094
2016-02-17,CT=F,59.869998931884766
2016-02-18,CT=F,59.90999984741211
2016-02-19,CT=F,60.0099983215332
2016-02-22,CT=F,57.7400016784668
2016-02-23,CT=F,58.16999816894531
2016-02-24,CT=F,57.70000076293945
2016-02-25,CT=F,58.15999984741211
2016-02-26,CT=F,57.91999816894531
2016-02-29,CT=F,58.0099983215332
2016-03-01,CT=F,58.25
2016-03-02,CT=F,58.040000915527344
2016-03-03,CT=F,58.41999816894531
2016-03-04,CT=F,58.93000030517578
2016-03-07,CT=F,58.91999816894531
2016-03-08,CT=F,58.209999084472656
2016-03-09,CT=F,56.59000015258789
2016-03-10,CT=F,56.83000183105469
2016-03-11,CT=F,57.150001525878906
2016-03-14,CT=F,58.290000915527344
2016-03-15,CT=F,58.2400016784668
2016-03-16,CT=F,58.31999969482422
2016-03-17,CT=F,58.36000061035156
2016-03-18,CT=F,57.15999984741211
2016-03-21,CT=F,58.16999816894531
2016-03-22,CT=F,58.369998931884766
2016-03-23,CT=F,58.38999938964844
2016-03-24,CT=F,57.720001220703125
2016-03-28,CT=F,57.79999923706055
2016-03-29,CT=F,57.380001068115234
2016-03-30,CT=F,57.66999816894531
2016-03-31,CT=F,58.439998626708984
2016-04-01,CT=F,59.20000076293945
2016-04-04,CT=F,58.959999084472656
2016-04-05,CT=F,58.900001525878906
2016-04-06,CT=F,58.75
2016-04-07,CT=F,59.029998779296875
2016-04-08,CT=F,60.06999969482422
2016-04-11,CT=F,60.709999084472656
2016-04-12,CT=F,61.5099983215332
2016-04-13,CT=F,61.630001068115234
2016-04-14,CT=F,60.63999938964844
2016-04-15,CT=F,60.029998779296875
2016-04-18,CT=F,62.150001525878906
2016-04-19,CT=F,62.689998626708984
2016-04-20,CT=F,63.79999923706055
2016-04-21,CT=F,63.4900016784668
2016-04-22,CT=F,63.08000183105469
2016-04-25,CT=F,64.7699966430664
2016-04-26,CT=F,63.459999084472656
2016-04-27,CT=F,64.06999969482422
2016-04-28,CT=F,63.689998626708984
2016-04-29,CT=F,63.7599983215332
2016-05-02,CT=F,64.36000061035156
2016-05-03,CT=F,63.04999923706055
2016-05-04,CT=F,62.16999816894531
2016-05-05,CT=F,61.630001068115234
2016-05-06,CT=F,61.630001068115234
2016-05-09,CT=F,61.33000183105469
2016-05-10,CT=F,60.900001525878906
2016-05-11,CT=F,60.599998474121094
2016-05-12,CT=F,60.72999954223633
2016-05-13,CT=F,60.619998931884766
2016-05-16,CT=F,60.9900016784668
2016-05-17,CT=F,62.20000076293945
2016-05-18,CT=F,62.04999923706055
2016-05-19,CT=F,61.06999969482422
2016-05-20,CT=F,61.66999816894531
2016-05-23,CT=F,61.45000076293945
2016-05-24,CT=F,63.0099983215332
2016-05-25,CT=F,62.900001525878906
2016-05-26,CT=F,64.33000183105469
2016-05-27,CT=F,64.27999877929688
2016-05-31,CT=F,63.939998626708984
2016-06-01,CT=F,63.16999816894531
2016-06-02,CT=F,62.869998931884766
2016-06-03,CT=F,63.91999816894531
2016-06-06,CT=F,65.55000305175781
2016-06-07,CT=F,65.8499984741211
2016-06-08,CT=F,65.77999877929688
2016-06-09,CT=F,64.95999908447266
2016-06-10,CT=F,64.75
2016-06-13,CT=F,63.790000915527344
2016-06-14,CT=F,63.040000915527344
2016-06-15,CT=F,62.599998474121094
2016-06-16,CT=F,63.29999923706055
2016-06-17,CT=F,64.56999969482422
2016-06-20,CT=F,64.38999938964844
2016-06-21,CT=F,62.849998474121094
2016-06-22,CT=F,62.939998626708984
2016-06-23,CT=F,64.87999725341797
2016-06-24,CT=F,64.5
2016-06-27,CT=F,63.47999954223633
2016-06-28,CT=F,64.66000366210938
2016-06-29,CT=F,64.5
2016-06-30,CT=F,62.81999969482422
2016-07-01,CT=F,63.619998931884766
2016-07-05,CT=F,63.75
2016-07-06,CT=F,63.779998779296875
2016-07-07,CT=F,63.66999816894531
2016-07-08,CT=F,65.91999816894531
2016-07-11,CT=F,68.13999938964844
2016-07-12,CT=F,71.13999938964844
2016-07-13,CT=F,73.37999725341797
2016-07-14,CT=F,73.81999969482422
2016-07-15,CT=F,73.86000061035156
2016-07-18,CT=F,73.62999725341797
2016-07-19,CT=F,72.95999908447266
2016-07-20,CT=F,71.94999694824219
2016-07-21,CT=F,72.66000366210938
2016-07-22,CT=F,72.5199966430664
2016-07-25,CT=F,72.12000274658203
2016-07-26,CT=F,73.62999725341797
2016-07-27,CT=F,73.83000183105469
2016-07-28,CT=F,73.0199966430664
2016-07-29,CT=F,74.16000366210938
2016-08-01,CT=F,74.16999816894531
2016-08-02,CT=F,73.66999816894531
2016-08-03,CT=F,73.83999633789062
2016-08-04,CT=F,75.86000061035156
2016-08-05,CT=F,76.63999938964844
2016-08-08,CT=F,76.05999755859375
2016-08-09,CT=F,73.05999755859375
2016-08-10,CT=F,71.16000366210938
2016-08-11,CT=F,71.2699966430664
2016-08-12,CT=F,69.87999725341797
