level,key,season_code,material,share,n_looks,known_date,delta_vs_trail3,is_emergent
brand,chloe,FW2024,nylon,0.069444,18,2024-04-05,,False
brand,chloe,FW2024,other,0.005556,18,2024-04-05,,False
brand,chloe,FW2024,polyester,0.211111,18,2024-04-05,,False
brand,chloe,FW2024,silk,0.0,18,2024-04-05,,False
brand,chloe,FW2024,technical,0.0,18,2024-04-05,,False
brand,chloe,FW2024,viscose,0.369444,18,2024-04-05,,False
brand,chloe,FW2024,wool,0.116667,18,2024-04-05,,False
brand,chloe,FW2025,cashmere,0.0,18,2025-04-05,,False
brand,chloe,FW2025,cotton,0.038889,18,2025-04-05,,False
brand,chloe,FW2025,denim,0.016667,18,2025-04-05,,False
brand,chloe,FW2025,elastane,0.044444,18,2025-04-05,,False
brand,chloe,FW2025,leather,0.083333,18,2025-04-05,,False
brand,chloe,FW2025,linen,0.0,18,2025-04-05,,False
brand,chloe,FW2025,nylon,0.038889,18,2025-04-05,,False
brand,chloe,FW2025,other,0.0,18,2025-04-05,,False
brand,chloe,FW2025,polyester,0.244444,18,2025-04-05,,False
brand,chloe,FW2025,silk,0.0,18,2025-04-05,,False
brand,chloe,FW2025,technical,0.033333,18,2025-04-05,,False
brand,chloe,FW2025,viscose,0.405556,18,2025-04-05,,False
brand,chloe,FW2025,wool,0.094444,18,2025-04-05,,False
brand,chloe,FW2026,cashmere,0.0,18,2026-04-05,,False
brand,chloe,FW2026,cotton,0.072222,18,2026-04-05,,False
brand,chloe,FW2026,denim,0.016667,18,2026-04-05,,False
brand,chloe,FW2026,elastane,0.066667,18,2026-04-05,,False
brand,chloe,FW2026,leather,0.033333,18,2026-04-05,,False
brand,chloe,FW2026,linen,0.0,18,2026-04-05,,False
brand,chloe,FW2026,nylon,0.033333,18,2026-04-05,,False
brand,chloe,FW2026,other,0.0,18,2026-04-05,,False
brand,chloe,FW2026,polyester,0.277778,18,2026-04-05,,False
brand,chloe,FW2026,silk,0.0,18,2026-04-05,,False
brand,chloe,FW2026,technical,0.0,18,2026-04-05,,False
brand,chloe,FW2026,viscose,0.305556,18,2026-04-05,,False
brand,chloe,FW2026,wool,0.194444,18,2026-04-05,,False
brand,chloe,SS2016,cashmere,0.0,18,2015-11-05,,False
brand,chloe,SS2016,cotton,0.022222,18,2015-11-05,,False
brand,chloe,SS2016,denim,0.080556,18,2015-11-05,,False
brand,chloe,SS2016,elastane,0.116667,18,2015-11-05,,False
brand,chloe,SS2016,leather,0.0,18,2015-11-05,,False
brand,chloe,SS2016,linen,0.0,18,2015-11-05,,False
brand,chloe,SS2016,nylon,0.0,18,2015-11-05,,False
brand,chloe,SS2016,other,0.0,18,2015-11-05,,False
brand,chloe,SS2016,polyester,0.241667,18,2015-11-05,,False
brand,chloe,SS2016,silk,0.0,18,2015-11-05,,False
brand,chloe,SS2016,technical,0.0,18,2015-11-05,,False
brand,chloe,SS2016,viscose,0.455556,18,2015-11-05,,False
brand,chloe,SS2016,wool,0.083333,18,2015-11-05,,False
brand,chloe,SS2017,cashmere,0.0,16,2016-11-05,,False
brand,chloe,SS2017,cotton,0.0875,16,2016-11-05,,False
brand,chloe,SS2017,denim,0.0,16,2016-11-05,,False
brand,chloe,SS2017,elastane,0.115625,16,2016-11-05,,False
brand,chloe,SS2017,leather,0.0125,16,2016-11-05,,False
brand,chloe,SS2017,linen,0.0,16,2016-11-05,,False
brand,chloe,SS2017,nylon,0.01875,16,2016-11-05,,False
brand,chloe,SS2017,other,0.0,16,2016-11-05,,False
brand,chloe,SS2017,polyester,0.16875,16,2016-11-05,,False
brand,chloe,SS2017,silk,0.0,16,2016-11-05,,False
brand,chloe,SS2017,technical,0.0,16,2016-11-05,,False
brand,chloe,SS2017,viscose,0.428125,16,2016-11-05,,False
brand,chloe,SS2017,wool,0.16875,16,2016-11-05,,False
brand,chloe,SS2018,cashmere,0.0,17,2017-11-05,,False
brand,chloe,SS2018,cotton,0.058824,17,2017-11-05,,False
brand,chloe,SS2018,denim,0.0,17,2017-11-05,,False
brand,chloe,SS2018,elastane,0.082353,17,2017-11-05,,False
brand,chloe,SS2018,leather,0.052941,17,2017-11-05,,False
brand,chloe,SS2018,linen,0.0,17,2017-11-05,,False
brand,chloe,SS2018,nylon,0.017647,17,2017-11-05,,False
brand,chloe,SS2018,other,0.058824,17,2017-11-05,,False
brand,chloe,SS2018,polyester,0.282353,17,2017-11-05,,False
brand,chloe,SS2018,silk,0.0,17,2017-11-05,,False
brand,chloe,SS2018,technical,0.0,17,2017-11-05,,False
brand,chloe,SS2018,viscose,0.311765,17,2017-11-05,,False
brand,chloe,SS2018,wool,0.135294,17,2017-11-05,,False
brand,chloe,SS2019,cashmere,0.0,17,2018-11-05,,False
brand,chloe,SS2019,cotton,0.035294,17,2018-11-05,,False
brand,chloe,SS2019,denim,0.091176,17,2018-11-05,,False
brand,chloe,SS2019,elastane,0.1,17,2018-11-05,,False
brand,chloe,SS2019,leather,0.005882,17,2018-11-05,,False
brand,chloe,SS2019,linen,0.0,17,2018-11-05,,False
brand,chloe,SS2019,nylon,0.0,17,2018-11-05,,False
brand,chloe,SS2019,other,0.005882,17,2018-11-05,,False
brand,chloe,SS2019,polyester,0.244118,17,2018-11-05,,False
brand,chloe,SS2019,silk,0.0,17,2018-11-05,,False
brand,chloe,SS2019,technical,0.0,17,2018-11-05,,False
brand,chloe,SS2019,viscose,0.411765,17,2018-11-05,,False
brand,chloe,SS2019,wool,0.105882,17,2018-11-05,,False
brand,chloe,SS2020,cashmere,0.0,15,2019-11-05,,False
brand,chloe,SS2020,cotton,0.046667,15,2019-11-05,,False
brand,chloe,SS2020,denim,0.056667,15,2019-11-05,,False
brand,chloe,SS2020,elastane,0.046667,15,2019-11-05,,False
brand,chloe,SS2020,leather,0.0,15,2019-11-05,,False
brand,chloe,SS2020,linen,0.0,15,2019-11-05,,False
brand,chloe,SS2020,nylon,0.02,15,2019-11-05,,False
brand,chloe,SS2020,other,0.066667,15,2019-11-05,,False
brand,chloe,SS2020,polyester,0.243333,15,2019-11-05,,False
brand,chloe,SS2020,silk,0.0,15,2019-11-05,,False
brand,chloe,SS2020,technical,0.0,15,2019-11-05,,False
brand,chloe,SS2020,viscose,0.453333,15,2019-11-05,,False
brand,chloe,SS2020,wool,0.066667,15,2019-11-05,,False
brand,chloe,SS2021,cashmere,0.0,15,2020-11-05,,False
brand,chloe,SS2021,cotton,0.123333,15,2020-11-05,,False
brand,chloe,SS2021,denim,0.0,15,2020-11-05,,False
brand,chloe,SS2021,elastane,0.126667,15,2020-11-05,,False
brand,chloe,SS2021,leather,0.0,15,2020-11-05,,False
brand,chloe,SS2021,linen,0.0,15,2020-11-05,,False
brand,chloe,SS2021,nylon,0.02,15,2020-11-05,,False
brand,chloe,SS2021,other,0.0,15,2020-11-05,,False
brand,chloe,SS2021,polyester,0.313333,15,2020-11-05,,False
brand,chloe,SS2021,silk,0.0,15,2020-11-05,,False
brand,chloe,SS2021,technical,0.0,15,2020-11-05,,False
brand,chloe,SS2021,viscose,0.336667,15,2020-11-05,,False
brand,chloe,SS2021,wool,0.08,15,2020-11-05,,False
brand,chloe,SS2022,cashmere,0.0,11,2021-11-05,,False
brand,chloe,SS2022,cotton,0.081818,11,2021-11-05,,False
brand,chloe,SS2022,denim,0.063636,11,2021-11-05,,False
brand,chloe,SS2022,elastane,0.109091,11,2021-11-05,,False
brand,chloe,SS2022,leather,0.0,11,2021-11-05,,False
brand,chloe,SS2022,linen,0.0,11,2021-11-05,,False
brand,chloe,SS2022,nylon,0.027273,11,2021-11-05,,False
brand,chloe,SS2022,other,0.0,11,2021-11-05,,False
brand,chloe,SS2022,polyester,0.209091,11,2021-11-05,,False
brand,chloe,SS2022,silk,0.0,11,2021-11-05,,False
brand,chloe,SS2022,technical,0.0,11,2021-11-05,,False
brand,chloe,SS2022,viscose,0.318182,11,2021-11-05,,False
brand,chloe,SS2022,wool,0.190909,11,2021-11-05,,False
brand,chloe,SS2023,cashmere,0.0,12,2022-11-05,,False
brand,chloe,SS2023,cotton,0.0,12,2022-11-05,,False
brand,chloe,SS2023,denim,0.0,12,2022-11-05,,False
brand,chloe,SS2023,elastane,0.2,12,2022-11-05,,False
brand,chloe,SS2023,leather,0.041667,12,2022-11-05,,False
brand,chloe,SS2023,linen,0.0,12,2022-11-05,,False
brand,chloe,SS2023,nylon,0.016667,12,2022-11-05,,False
brand,chloe,SS2023,other,0.0,12,2022-11-05,,False
brand,chloe,SS2023,polyester,0.45,12,2022-11-05,,False
brand,chloe,SS2023,silk,0.0,12,2022-11-05,,False
brand,chloe,SS2023,technical,0.0,12,2022-11-05,,False
brand,chloe,SS2023,viscose,0.233333,12,2022-11-05,,False
brand,chloe,SS2023,wool,0.058333,12,2022-11-05,,False
brand,chloe,SS2024,cashmere,0.0,12,2023-11-05,,False
brand,chloe,SS2024,cotton,0.075,12,2023-11-05,,False
brand,chloe,SS2024,denim,0.0,12,2023-11-05,,False
brand,chloe,SS2024,elastane,0.108333,12,2023-11-05,,False
brand,chloe,SS2024,leather,0.025,12,2023-11-05,,False
brand,chloe,SS2024,linen,0.0,12,2023-11-05,,False
brand,chloe,SS2024,nylon,0.025,12,2023-11-05,,False
brand,chloe,SS2024,other,0.0,12,2023-11-05,,False
brand,chloe,SS2024,polyester,0.233333,12,2023-11-05,,False
brand,chloe,SS2024,silk,0.0,12,2023-11-05,,False
brand,chloe,SS2024,technical,0.0,12,2023-11-05,,False
brand,chloe,SS2024,viscose,0.475,12,2023-11-05,,False
brand,chloe,SS2024,wool,0.058333,12,2023-11-05,,False
brand,chloe,SS2025,cashmere,0.0,11,2024-11-05,,False
brand,chloe,SS2025,cotton,0.0,11,2024-11-05,,False
brand,chloe,SS2025,denim,0.0,11,2024-11-05,,False
brand,chloe,SS2025,elastane,0.081818,11,2024-11-05,,False
brand,chloe,SS2025,leather,0.027273,11,2024-11-05,,False
brand,chloe,SS2025,linen,0.0,11,2024-11-05,,False
brand,chloe,SS2025,nylon,0.0,11,2024-11-05,,False
brand,chloe,SS2025,other,0.027273,11,2024-11-05,,False
brand,chloe,SS2025,polyester,0.254545,11,2024-11-05,,False
brand,chloe,SS2025,silk,0.0,11,2024-11-05,,False
brand,chloe,SS2025,technical,0.0,11,2024-11-05,,False
brand,chloe,SS2025,viscose,0.545455,11,2024-11-05,,False
brand,chloe,SS2025,wool,0.063636,11,2024-11-05,,False
brand,chloe,SS2026,cashmere,0.0,12,2025-11-05,,False
brand,chloe,SS2026,cotton,0.116667,12,2025-11-05,,False
brand,chloe,SS2026,denim,0.0,12,2025-11-05,,False
brand,chloe,SS2026,elastane,0.133333,12,2025-11-05,,False
brand,chloe,SS2026,leather,0.0,12,2025-11-05,,False
brand,chloe,SS2026,linen,0.0,12,2025-11-05,,False
brand,chloe,SS2026,nylon,0.025,12,2025-11-05,,False
brand,chloe,SS2026,other,0.0,12,2025-11-05,,False
brand,chloe,SS2026,polyester,0.316667,12,2025-11-05,,False
brand,chloe,SS2026,silk,0.0,12,2025-11-05,,False
brand,chloe,SS2026,technical,0.0,12,2025-11-05,,False
brand,chloe,SS2026,viscose,0.35,12,2025-11-05,,False
brand,chloe,SS2026,wool,0.058333,12,2025-11-05,,False
brand,christian-dior,FW2015,cashmere,0.0,21,2015-04-05,,False
brand,christian-dior,FW2015,cotton,0.033333,21,2015-04-05,,False
brand,christian-dior,FW2015,denim,0.004762,21,2015-04-05,,False
brand,christian-dior,FW2015,elastane,0.109524,21,2015-04-05,,False
brand,christian-dior,FW2015,leather,0.02381,21,2015-04-05,,False
brand,christian-dior,FW2015,linen,0.0,21,2015-04-05,,False
brand,christian-dior,FW2015,nylon,0.128571,21,2015-04-05,,False
brand,christian-dior,FW2015,other,0.0,21,2015-04-05,,False
brand,christian-dior,FW2015,polyester,0.233333,21,2015-04-05,,False
brand,christian-dior,FW2015,silk,0.028571,21,2015-04-05,,False
brand,christian-dior,FW2015,technical,0.0,21,2015-04-05,,False
brand,christian-dior,FW2015,viscose,0.242857,21,2015-04-05,,False
brand,christian-dior,FW2015,wool,0.195238,21,2015-04-05,,False
brand,christian-dior,FW2016,cashmere,0.0,20,2016-04-05,,False
brand,christian-dior,FW2016,cotton,0.0,20,2016-04-05,,False
brand,christian-dior,FW2016,denim,0.0,20,2016-04-05,,False
brand,christian-dior,FW2016,elastane,0.09,20,2016-04-05,,False
brand,christian-dior,FW2016,leather,0.095,20,2016-04-05,,False
brand,christian-dior,FW2016,linen,0.015,20,2016-04-05,,False
brand,christian-dior,FW2016,nylon,0.045,20,2016-04-05,,False
brand,christian-dior,FW2016,other,0.0,20,2016-04-05,,False
brand,christian-dior,FW2016,polyester,0.39,20,2016-04-05,,False
brand,christian-dior,FW2016,silk,0.035,20,2016-04-05,,False
brand,christian-dior,FW2016,technical,0.015,20,2016-04-05,,False
brand,christian-dior,FW2016,viscose,0.14,20,2016-04-05,,False
brand,christian-dior,FW2016,wool,0.175,20,2016-04-05,,False
brand,christian-dior,FW2017,cashmere,0.0,21,2017-04-05,,False
brand,christian-dior,FW2017,cotton,0.0,21,2017-04-05,,False
brand,christian-dior,FW2017,denim,0.047619,21,2017-04-05,,False
brand,christian-dior,FW2017,elastane,0.092857,21,2017-04-05,,False
brand,christian-dior,FW2017,leather,0.069048,21,2017-04-05,,False
brand,christian-dior,FW2017,linen,0.0,21,2017-04-05,,False
brand,christian-dior,FW2017,nylon,0.085714,21,2017-04-05,,False
brand,christian-dior,FW2017,other,0.014286,21,2017-04-05,,False
brand,christian-dior,FW2017,polyester,0.271429,21,2017-04-05,,False
brand,christian-dior,FW2017,silk,0.0,21,2017-04-05,,False
brand,christian-dior,FW2017,technical,0.004762,21,2017-04-05,,False
brand,christian-dior,FW2017,viscose,0.171429,21,2017-04-05,,False
brand,christian-dior,FW2017,wool,0.242857,21,2017-04-05,,False
brand,christian-dior,FW2018,cashmere,0.0,20,2018-04-05,,False
brand,christian-dior,FW2018,cotton,0.035,20,2018-04-05,,False
brand,christian-dior,FW2018,denim,0.07,20,2018-04-05,,False
brand,christian-dior,FW2018,elastane,0.085,20,2018-04-05,,False
brand,christian-dior,FW2018,leather,0.02,20,2018-04-05,,False
brand,christian-dior,FW2018,linen,0.0,20,2018-04-05,,False
brand,christian-dior,FW2018,nylon,0.07,20,2018-04-05,,False
brand,christian-dior,FW2018,other,0.0,20,2018-04-05,,False
brand,christian-dior,FW2018,polyester,0.38,20,2018-04-05,,False
brand,christian-dior,FW2018,silk,0.035,20,2018-04-05,,False
brand,christian-dior,FW2018,technical,0.0,20,2018-04-05,,False
brand,christian-dior,FW2018,viscose,0.15,20,2018-04-05,,False
brand,christian-dior,FW2018,wool,0.155,20,2018-04-05,,False
brand,christian-dior,FW2019,cashmere,0.0,19,2019-04-05,,False
brand,christian-dior,FW2019,cotton,0.110526,19,2019-04-05,,False
brand,christian-dior,FW2019,denim,0.005263,19,2019-04-05,,False
brand,christian-dior,FW2019,elastane,0.189474,19,2019-04-05,,False
brand,christian-dior,FW2019,leather,0.063158,19,2019-04-05,,False
brand,christian-dior,FW2019,linen,0.0,19,2019-04-05,,False
brand,christian-dior,FW2019,nylon,0.015789,19,2019-04-05,,False
brand,christian-dior,FW2019,other,0.0,19,2019-04-05,,False
brand,christian-dior,FW2019,polyester,0.368421,19,2019-04-05,,False
brand,christian-dior,FW2019,silk,0.0,19,2019-04-05,,False
brand,christian-dior,FW2019,technical,0.0,19,2019-04-05,,False
brand,christian-dior,FW2019,viscose,0.178947,19,2019-04-05,,False
brand,christian-dior,FW2019,wool,0.068421,19,2019-04-05,,False
brand,christian-dior,FW2020,cashmere,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,cotton,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,denim,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,elastane,0.1,19,2020-04-05,,False
brand,christian-dior,FW2020,leather,0.021053,19,2020-04-05,,False
brand,christian-dior,FW2020,linen,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,nylon,0.026316,19,2020-04-05,,False
brand,christian-dior,FW2020,other,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,polyester,0.336842,19,2020-04-05,,False
brand,christian-dior,FW2020,silk,0.042105,19,2020-04-05,,False
brand,christian-dior,FW2020,technical,0.0,19,2020-04-05,,False
brand,christian-dior,FW2020,viscose,0.263158,19,2020-04-05,,False
brand,christian-dior,FW2020,wool,0.210526,19,2020-04-05,,False
brand,christian-dior,FW2021,cashmere,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,cotton,0.110526,19,2021-04-05,,False
brand,christian-dior,FW2021,denim,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,elastane,0.047368,19,2021-04-05,,False
brand,christian-dior,FW2021,leather,0.110526,19,2021-04-05,,False
brand,christian-dior,FW2021,linen,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,nylon,0.073684,19,2021-04-05,,False
brand,christian-dior,FW2021,other,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,polyester,0.242105,19,2021-04-05,,False
brand,christian-dior,FW2021,silk,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,technical,0.0,19,2021-04-05,,False
brand,christian-dior,FW2021,viscose,0.247368,19,2021-04-05,,False
brand,christian-dior,FW2021,wool,0.168421,19,2021-04-05,,False
brand,christian-dior,FW2022,cashmere,0.0,19,2022-04-05,,False
brand,christian-dior,FW2022,cotton,0.0,19,2022-04-05,,False
brand,christian-dior,FW2022,denim,0.0,19,2022-04-05,,False
brand,christian-dior,FW2022,elastane,0.076316,19,2022-04-05,,False
brand,christian-dior,FW2022,leather,0.078947,19,2022-04-05,,False
brand,christian-dior,FW2022,linen,0.0,19,2022-04-05,,False
brand,christian-dior,FW2022,nylon,0.089474,19,2022-04-05,,False
brand,christian-dior,FW2022,other,0.015789,19,2022-04-05,,False
brand,christian-dior,FW2022,polyester,0.163158,19,2022-04-05,,False
brand,christian-dior,FW2022,silk,0.0,19,2022-04-05,,False
brand,christian-dior,FW2022,technical,0.086842,19,2022-04-05,,False
brand,christian-dior,FW2022,viscose,0.242105,19,2022-04-05,,False
brand,christian-dior,FW2022,wool,0.247368,19,2022-04-05,,False
brand,christian-dior,FW2023,cashmere,0.010526,19,2023-04-05,,False
brand,christian-dior,FW2023,cotton,0.084211,19,2023-04-05,,False
brand,christian-dior,FW2023,denim,0.0,19,2023-04-05,,False
brand,christian-dior,FW2023,elastane,0.094737,19,2023-04-05,,False
brand,christian-dior,FW2023,leather,0.078947,19,2023-04-05,,False
brand,christian-dior,FW2023,linen,0.0,19,2023-04-05,,False
brand,christian-dior,FW2023,nylon,0.047368,19,2023-04-05,,False
brand,christian-dior,FW2023,other,0.015789,19,2023-04-05,,False
brand,christian-dior,FW2023,polyester,0.273684,19,2023-04-05,,False
brand,christian-dior,FW2023,silk,0.0,19,2023-04-05,,False
brand,christian-dior,FW2023,technical,0.0,19,2023-04-05,,False
brand,christian-dior,FW2023,viscose,0.184211,19,2023-04-05,,False
brand,christian-dior,FW2023,wool,0.210526,19,2023-04-05,,False
brand,christian-dior,FW2024,cashmere,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,cotton,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,denim,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,elastane,0.083333,18,2024-04-05,,False
brand,christian-dior,FW2024,leather,0.072222,18,2024-04-05,,False
brand,christian-dior,FW2024,linen,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,nylon,0.05,18,2024-04-05,,False
brand,christian-dior,FW2024,other,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,polyester,0.111111,18,2024-04-05,,False
brand,christian-dior,FW2024,silk,0.0,18,2024-04-05,,False
brand,christian-dior,FW2024,technical,0.055556,18,2024-04-05,,False
brand,christian-dior,FW2024,viscose,0.261111,18,2024-04-05,,False
brand,christian-dior,FW2024,wool,0.366667,18,2024-04-05,,False
brand,christian-dior,FW2025,cashmere,0.0875,16,2025-04-05,,False
brand,christian-dior,FW2025,cotton,0.0,16,2025-04-05,,False
brand,christian-dior,FW2025,denim,0.01875,16,2025-04-05,,False
brand,christian-dior,FW2025,elastane,0.05,16,2025-04-05,,False
brand,christian-dior,FW2025,leather,0.08125,16,2025-04-05,,False
brand,christian-dior,FW2025,linen,0.0,16,2025-04-05,,False
brand,christian-dior,FW2025,nylon,0.10625,16,2025-04-05,,False
brand,christian-dior,FW2025,other,0.0,16,2025-04-05,,False
brand,christian-dior,FW2025,polyester,0.125,16,2025-04-05,,False
brand,christian-dior,FW2025,silk,0.0,16,2025-04-05,,False
brand,christian-dior,FW2025,technical,0.0,16,2025-04-05,,False
brand,christian-dior,FW2025,viscose,0.31875,16,2025-04-05,,False
brand,christian-dior,FW2025,wool,0.2125,16,2025-04-05,,False
brand,christian-dior,FW2026,cashmere,0.022222,18,2026-04-05,,False
brand,christian-dior,FW2026,cotton,0.033333,18,2026-04-05,,False
brand,christian-dior,FW2026,denim,0.0,18,2026-04-05,,False
brand,christian-dior,FW2026,elastane,0.055556,18,2026-04-05,,False
brand,christian-dior,FW2026,leather,0.044444,18,2026-04-05,,False
brand,christian-dior,FW2026,linen,0.0,18,2026-04-05,,False
brand,christian-dior,FW2026,nylon,0.016667,18,2026-04-05,,False
brand,christian-dior,FW2026,other,0.0,18,2026-04-05,,False
brand,christian-dior,FW2026,polyester,0.166667,18,2026-04-05,,False
brand,christian-dior,FW2026,silk,0.038889,18,2026-04-05,,False
brand,christian-dior,FW2026,technical,0.0,18,2026-04-05,,False
brand,christian-dior,FW2026,viscose,0.338889,18,2026-04-05,,False
brand,christian-dior,FW2026,wool,0.283333,18,2026-04-05,,False
brand,christian-dior,SS2016,cashmere,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,cotton,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,denim,0.027778,18,2015-11-05,,False
brand,christian-dior,SS2016,elastane,0.177778,18,2015-11-05,,False
brand,christian-dior,SS2016,leather,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,linen,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,nylon,0.044444,18,2015-11-05,,False
brand,christian-dior,SS2016,other,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,polyester,0.377778,18,2015-11-05,,False
brand,christian-dior,SS2016,silk,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,technical,0.0,18,2015-11-05,,False
brand,christian-dior,SS2016,viscose,0.188889,18,2015-11-05,,False
brand,christian-dior,SS2016,wool,0.183333,18,2015-11-05,,False
brand,christian-dior,SS2017,cashmere,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,cotton,0.041176,17,2016-11-05,,False
brand,christian-dior,SS2017,denim,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,elastane,0.111765,17,2016-11-05,,False
brand,christian-dior,SS2017,leather,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,linen,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,nylon,0.035294,17,2016-11-05,,False
brand,christian-dior,SS2017,other,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,polyester,0.223529,17,2016-11-05,,False
brand,christian-dior,SS2017,silk,0.058824,17,2016-11-05,,False
brand,christian-dior,SS2017,technical,0.0,17,2016-11-05,,False
brand,christian-dior,SS2017,viscose,0.405882,17,2016-11-05,,False
brand,christian-dior,SS2017,wool,0.123529,17,2016-11-05,,False
brand,christian-dior,SS2018,cashmere,0.0,17,2017-11-05,,False
brand,christian-dior,SS2018,cotton,0.076471,17,2017-11-05,,False
brand,christian-dior,SS2018,denim,0.005882,17,2017-11-05,,False
brand,christian-dior,SS2018,elastane,0.105882,17,2017-11-05,,False
brand,christian-dior,SS2018,leather,0.017647,17,2017-11-05,,False
brand,christian-dior,SS2018,linen,0.0,17,2017-11-05,,False
brand,christian-dior,SS2018,nylon,0.047059,17,2017-11-05,,False
brand,christian-dior,SS2018,other,0.0,17,2017-11-05,,False
brand,christian-dior,SS2018,polyester,0.311765,17,2017-11-05,,False
brand,christian-dior,SS2018,silk,0.0,17,2017-11-05,,False
brand,christian-dior,SS2018,technical,0.0,17,2017-11-05,,False
brand,christian-dior,SS2018,viscose,0.058824,17,2017-11-05,,False
brand,christian-dior,SS2018,wool,0.376471,17,2017-11-05,,False
brand,christian-dior,SS2019,cashmere,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,cotton,0.082353,17,2018-11-05,,False
brand,christian-dior,SS2019,denim,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,elastane,0.135294,17,2018-11-05,,False
brand,christian-dior,SS2019,leather,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,linen,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,nylon,0.017647,17,2018-11-05,,False
brand,christian-dior,SS2019,other,0.017647,17,2018-11-05,,False
brand,christian-dior,SS2019,polyester,0.405882,17,2018-11-05,,False
brand,christian-dior,SS2019,silk,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,technical,0.0,17,2018-11-05,,False
brand,christian-dior,SS2019,viscose,0.3,17,2018-11-05,,False
brand,christian-dior,SS2019,wool,0.041176,17,2018-11-05,,False
brand,christian-dior,SS2020,cashmere,0.0,15,2019-11-05,,False
brand,christian-dior,SS2020,cotton,0.093333,15,2019-11-05,,False
brand,christian-dior,SS2020,denim,0.046667,15,2019-11-05,,False
brand,christian-dior,SS2020,elastane,0.08,15,2019-11-05,,False
brand,christian-dior,SS2020,leather,0.086667,15,2019-11-05,,False
brand,christian-dior,SS2020,linen,0.02,15,2019-11-05,,False
brand,christian-dior,SS2020,nylon,0.0,15,2019-11-05,,False
brand,christian-dior,SS2020,other,0.0,15,2019-11-05,,False
brand,christian-dior,SS2020,polyester,0.266667,15,2019-11-05,,False
brand,christian-dior,SS2020,silk,0.0,15,2019-11-05,,False
brand,christian-dior,SS2020,technical,0.04,15,2019-11-05,,False
brand,christian-dior,SS2020,viscose,0.28,15,2019-11-05,,False
brand,christian-dior,SS2020,wool,0.086667,15,2019-11-05,,False
brand,christian-dior,SS2021,cashmere,0.0,13,2020-11-05,,False
brand,christian-dior,SS2021,cotton,0.0,13,2020-11-05,,False
brand,christian-dior,SS2021,denim,0.0,13,2020-11-05,,False
brand,christian-dior,SS2021,elastane,0.015385,13,2020-11-05,,False
brand,christian-dior,SS2021,leather,0.092308,13,2020-11-05,,False
brand,christian-dior,SS2021,linen,0.0,13,2020-11-05,,False
brand,christian-dior,SS2021,nylon,0.015385,13,2020-11-05,,False
brand,christian-dior,SS2021,other,0.0,13,2020-11-05,,False
brand,christian-dior,SS2021,polyester,0.176923,13,2020-11-05,,False
brand,christian-dior,SS2021,silk,0.053846,13,2020-11-05,,False
brand,christian-dior,SS2021,technical,0.030769,13,2020-11-05,,False
brand,christian-dior,SS2021,viscose,0.453846,13,2020-11-05,,False
brand,christian-dior,SS2021,wool,0.161538,13,2020-11-05,,False
brand,christian-dior,SS2022,cashmere,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,cotton,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,denim,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,elastane,0.09,10,2021-11-05,,False
brand,christian-dior,SS2022,leather,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,linen,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,nylon,0.1,10,2021-11-05,,False
brand,christian-dior,SS2022,other,0.0,10,2021-11-05,,False
brand,christian-dior,SS2022,polyester,0.35,10,2021-11-05,,False
brand,christian-dior,SS2022,silk,0.07,10,2021-11-05,,False
brand,christian-dior,SS2022,technical,0.01,10,2021-11-05,,False
